,cluster,title
23114,2,Development of a case-based reasoner as a tool to facilitate understanding of the ethical and professional issues invoked by failed information systems projects.
23119,2,The integration of tools in software engineering environments.
23121,2,The DNA of Web Observatories.
23124,2,"Exploring strategies for outsourcing oil and gas functions in the cloud, and analysing the implications for the Oil &amp; Gas industry."
23129,2,Supporting the information systems requirements of distributed healthcare teams.
23130,2,The 'Conductor Interaction Method': interacting using hand gestures and gaze.
23137,2,Gazing : A technique for controlling the use of rewrite rules.
23142,2,On the efficient implementation of combinators as an object code for functional programs.
23145,2,Everything integrated : a framework for associative writing in the Web.
23146,2,Lossy compression applied to the worst case execution time problem.
23153,2,The generation of depth maps via depth-from-defocus.
23156,2,"The role of entanglement in quantum communication, and analysis of the detection loophole."
23164,2,Some Studies Concerned with the Realisation of Automation in Clinical Chemistry.
23166,2,The acquisition and representation of knowledge about complex multi-dynamic processes.
23168,2,Towards the automatic construction of machine vision systems using genetic programming.
23182,2,Easing the creation and maintenance of software systems through the use of domain machines.
23187,2,Structures generated by higher-order grammars and the safety constraint.
23193,2,The construction and exploration of attribute-value taxonomies in data mining.
23204,2,On the relative complexity of approximately counting H-colourings.
23209,2,A neural network based construction heurisitic for the examination timetabling problem.
23215,2,The design and analysis of bulk-synchronous parallel algorithms.
23218,2,The application of distributed and mobile computing techniques to advanced simulation and virtual reality systems.
23220,2,Analysing and quantifying the influence of system parameters on virtual machine co-residency in public clouds.
23221,2,Investigation of a teleo-reactive approach for the development of autonomic manager systems.
23236,2,Social reasoning in multi-agent systems with the expectation-strategy-behaviour framework.
23243,2,Provenance of visual interpretations in the exploration of data.
23244,2,An extended case study on the introductory teaching of programming.
23251,2,Safety cases for the formal verification of automatically generated code.
23252,2,A logical model of competence and performance in the human sentence processor.
23263,2,Methods for the efficient deployment and coordination of swarm robotic systems.
23267,2,Strategic signals in the app economy : an empirical study of Google Play Store.
23268,2,The Development of CCD Parallel Transfer Structures for Analogue Signal Processing.
23272,2,The use of computer vision techniques to augment home based sensorised environments.
23279,2,The robustness of text CAPTCHAs.
23281,2,A chronometric study of the scanning of visual representations.
23284,2,Designing the social life of books and e-books.
23287,2,The common assembly language system.
23288,2,The transient behaviour of a marine electromechanical system subjected to variations in load.
23291,2,The development of a parallel database environment for use with corporate geographic information systems.
23297,2,A human centric approach to the Internet of Things.
23307,2,Haptic augmentation of the cursor : transforming virtual actions into physical actions.
23308,2,Strategies and tools for the exploitation of massively parallel computer systems.
23314,2,Constat - The Design and Implementation of an Interactive Survey and Statistical System.
23317,2,Finding the lazy programmer's bugs.
23324,2,Extraction of clinical information from the non-invasive fetal electrocardiogram.
23326,2,The automated analysis of object-oriented designs.
23328,2,Modelling and tool support for the formal development of distributed systems.
23336,2,A quantitative approach to the analysis of memory requirements for autonomous agent behaviours using evolutionary computation.
23343,2,On the development of a stochastic optimisation algorithm with capabilities for distributed computing.
23345,2,Investigation of the information systems implementation problems in the Saudi Arabian higher education sector.
23356,2,Improving the realism of ground movement models.
23358,2,On the evolutionary and behavioral dynamics of social coordination : models and theoretical aspects.
23363,2,Preferential description logics: reasoning in the presence of inconsistencies.
23364,2,Enhancing the soft proofing paradigm.
23365,2,Easing information extraction on the web through automated rules discovery.
23366,2,Viewpoint quality model : a software quality model for the application of software quality metrics.
23368,2,The effects of fidelity on navigation in virtual environments.
23373,2,The design and implementation of command languages for digital computers.
23377,2,The effect of risk mediators on project risk management and the project outcome of information technology projects.
23378,2,Problems relating to the identification of linear stochastic systems.
23388,2,Minkowski lP norms in estimating the scene illuminant.
23390,2,A novel model for improving the maintainability of web-based systems.
23391,2,Learning programming via worked-examples : the effects of cognitive load and learning styles.
23401,2,Investigating the use of native language calls in a multi-channel business process.
23413,2,The formalisation of authorisation systems.
23415,2,An investigation into the cross-linguistic robustness of textual equivalence techniques.
23419,2,Educational games to engage the un-engageable.
23421,2,Studies and Experiments Towards a Computer Interview Acceptable to the Naive User.
23425,2,A unified approach to the study of asynchronous communication mechanisms in real-time systems.
23432,2,The selection of rapid prototyping processes based on feature extraction from STL models.
23433,2,The application of workflows to digital heritage systems.
23434,2,The use of modular approaches for robots to learn grasping and manipulation.
23445,2,A re-engineering approach for software systems complying with the utilisation of ubiquitous computing technologies.
23449,2,The automatic design of experiments: some practical algorithms.
23453,2,Evaluating the success of e-learning systems: the case of Moodle LMS at the University of Warwick.
23464,2,Detail to attention : exploiting limits of the human visual system for selective rendering.
23470,2,On the structure of stochastic control laws.
23474,2,Grammatical inference for information extraction and visualisation on the Web.
23494,2,An investigation into computer-aided design of software.
23497,2,Maturity models in the context of integrating agile development processes and user centred design.
23512,2,"Optics, optimisation and the Hopfield neural network."
23523,2,Fraud prevention in the B2C e-Commerce mail order business: a framework for an economic perspective on data mining.
23536,2,Neural network approach to the classification of urban images.
23539,2,The integration of large biological and clinical datasets towards the understanding of human disease.
23540,2,Applying the XCS Learning Classifier System to continuous-valued data-mining problems.
23552,2,"Towards a computational model of the colonic crypt with a realistic, deformable geometry."
23555,2,Fair division of the commons.
23565,2,On the structuring of distributed systems : the argument for mobility.
23572,2,On the use of continuous wavelet transforms to analyse accelerometer data collected by the NAT device to characterise Parkinson's disease.
23581,2,Formal techniques in the management of software design.
23584,2,Always follow the instructions : rules and rule following in visual art.
23585,2,The C11 and C++11 concurrency model.
23588,2,Solving the Hamilton-Jacobi-Bellman equation for animation.
23608,2,Statistical disclosure control : an interdisciplinary approach to the problem of balancing privacy risk and data utility.
23610,2,Improving the pipeline for stereo post-production.
23611,2,"The estimation and use of 3D information, for natural human action recognition."
23618,2,A framework for the development of generic virtual reality systems.
23621,2,"Design, development and implementation of a blended learning strategy for a computer science course at the Faculty of Sciences, Omer Al-Mukhtar University, Libya."
23626,2,The design and implementation of OCCAM/CSP support for a range of languages and platforms.
23627,2,A soft-systems-conceived model with knowledge representation for informations systems in the office environment.
23628,2,An investigation of the use of multiple processors in adaptive systems.
23630,2,Understanding the behaviour and influence of automated social agents.
23652,2,MARIA : a multi-layered unsupervised machine learning algorithm based on the vertebrate immune system.
23660,2,The generation of knowledge based systems for interactive nonlinear constrained optimisation.
23663,2,The development of artificial neural networks for the analysis of market research and electronic nose data.
23671,2,A Petri net methodology for the design of parallel controllers.
23672,2,Corealisation : a radical respecification of the working division of labour in systems development.
23673,2,The use of a blackboard system for story processing by computer.
23681,2,EMA : implementing the rewriting computational model of Escher.
23684,2,Information systems strategy: an empirical investigation into the social complexity of its formation in practice.
23689,2,An investigation of design and execution alternatives for the committed choice non-deterministic logic languages.
23691,2,The application of knowledge based systems to the abstraction of design and costing rules in bespoke pipe jointing systems.
23694,2,Texture analysis using the trace transform.
23698,2,The effect of computer-based technology in attempting to enhance subjective method of knowledge elicitation.
23701,2,Evaluation of the community response of ecological networks using complexity science.
23716,2,Understanding and supporting Web developers: working practices and resources for the creation and evaluation of accessible websites.
23719,2,The design of a control system for the mitigation of vibration in variable speed screw compressor systems.
23720,2,Exploring the barriers to formal specification.
23724,2,Fitness landscapes and search in the evolutionary design of digital circuits.
23725,2,"An investigation into the uncanny : character design, behaviour and context."
23726,2,A logic and model for the Z standard.
23729,2,The Development of an Algol Based Simulation Language for Continuous Systems.
23731,2,The development of a knowledge based front end for a computational fluid dynamics package.
23732,2,Human factors in requirements engineering : a method for improving requirements processes for the development of dependable systems.
23737,2,The interpretation of tables in texts.
23744,2,The roles of inheritance in software development.
23745,2,"The biomechanics of the spine, knee and other parts of the musculoskeletal system and techniques for their investigation."
23750,2,Quantitative bounds on the security-critical resource consumption of JavaScript apps.
23751,2,The security of human-computer interaction by speech.
23753,2,On the measurement of concurrent software designs.
23755,2,Computer vision for the analysis of cellular activity.
23756,2,The impact of usability : integrating usability engineering into the computing curriculum.
23760,2,The development and evaluation of a virtual simulation tool for testing emergency response planning strategies within the UK gas industry.
23764,2,Using information engineering to understand the impact of train positioning uncertainties on railway subsystems.
23766,2,The voting model for people search.
23771,2,Evaluating the impact of security measures on performance of secure web applications hosted on virtualised platforms.
23772,2,Technology and the family car: situating media use in family life.
23780,2,Predicting the content of peer-to-peer interactions.
23785,2,Non-neural computing on the SpiNNaker neuromorphic computer.
23787,2,A framework for the management of changing biological experimentation.
23799,2,The development of a multimodal neuroadaptive gaming technology to distract from painful experiences.
23808,2,On the comparison of protection systems.
23816,2,The event based modelling of systems.
23820,2,A framework for the requirements analysis of safety-critical computing systems.
23824,2,The integration of multiple and diverse knowledge representation paradigms using a blackboard architecture.
23828,2,Political anatomy of internet users in Korea : does the internet influence social capital and political participation?
23830,2,Relationship and cloud factors affecting government confidence in the public cloud.
23831,2,Employing variation in the object of learning for the design-based development of serious games that support learning of conditional knowledge.
23847,2,Understanding the professionally risky behaviour of young adults in using social media.
23863,2,The emergence of active perception : seeking conceptual foundations.
23866,2,The real-time display of larynx closed quotient and fundamental frequency.
23869,2,The effect of sedation on conscious processing : computational analysis of the EEG response to auditory irregularity.
23872,2,Development of a healthcare software system for the elderly.
23882,2,The use of computers and interactive graphics for the design of general networks.
23888,2,Riddle posed by computer (6) : the computer generation of cryptic crossword clues.
23899,2,A study on the effects of variability on performance of CNFET based digital circuits.
23900,2,Mitigating the risk of insider threats when sharing credentials.
23909,2,Ontology learning for the Semantic Web : an approach based on self-organizing maps.
23910,2,Towards a process-centred software engineering environment to support the development of high integrity software.
23911,2,Investigation of the process and practice of animatronics.
23912,2,Investigating the Scalability of Tiled Chip Multiprocessors using Multiple Networks.
23916,2,The visual analysis of complex natural phenomena.
23921,2,On the efficiency of categorical combinators in applicative languages.
23923,2,The maker of imaginary worlds: interactive theatre for early years.
23934,2,Computer based interactive environments for learning school mathematics : the implementation and validation of design principles.
23940,2,A tool for using the control of character animation to help teach children communication skills.
23941,2,Use of synchronous concurrent algorithms in the development of safety related software.
23944,2,Easing the writing task : designing computer based systems to help authors.
23956,2,Designing for the commercial exploitation of online identity.
23961,2,On the refinement of state-based and event-based models.
23963,2,Supporting the development of mobile context-aware systems.
23968,2,A reflective study of how security conceptualises the international standardisation of security.
23969,2,Managing the evolution of dependability cases for systems of systems.
23971,2,Input-output relative stability measures in the synthesis and control of nonlinear systems.
23975,2,The analysis and simulation of multi-access computer systems.
23977,2,Digitally queer: the use of video-mediated communication within the gay and lesbian community.
23983,2,The suitability of FDDI in multimedia communications in light of the development in ATM.
23984,2,Adaptive networks for robotics and the emergence of reward anticipatory circuits.
23985,2,Guarded atomic actions and refinement in a system-on-chip development flow : bridging the specification gap with Event-B.
23986,2,Aspects of the theory of containers within automated theorem proving.
23989,2,The formal description of musical perception.
23992,2,An investigation into the adoption of e-commerce among older people.
23998,2,The limits of a decoupled out-of-order superscalar architecture.
24002,2,Investigation of Microprocessors for the Control of Gas Turbine Engines.
24006,2,Data mining of many-attribute data : investigating the interaction between feature selection strategy and statistical features of datasets.
24010,2,The static and dynamic flow forces in a particular spool valve configuration.
24011,2,The usability of knowledge based authentication methods on mobile devices.
24012,2,A pragmatic approach to the formal specification of interactive systems.
24013,2,The strategic use of examples in novice LISP learning.
24017,2,An evaluation of the use of task analysis in the development of interactive multimedia systems.
24020,2,Modelling the development of the retinogeniculate pathway.
24021,2,The development and application of online modelling methods.
24025,2,The generation and use of quasi-eqifrequent groups for computer record identification.
24026,2,Computational properties of spatial logics in the real plane.
24028,2,A framework for the systematic evaluation of malware forensic tools.
24029,2,Computational intelligence for analysis concerning financial modelling and the adaptive market hypothesis.
24035,2,The realisation of JSD specifications in object oriented languages.
24037,2,The manipulation of schematic correspondences with the quantification of uncertainty in dataspaces.
24038,2,The construction and evaluation of statistical models of melody and harmony.
24042,2,Feature-based approach to bridge the information technology and business gap.
24044,2,Exploring the impact of icon similarity on user performance.
24045,2,Creative freedom in the digital age.
24048,2,Towards a framework for the expansion of mobile computing in learning in Kuwaiti higher education: challenges and opportunities.
24050,2,Storage fragmentation in the context of a methodology for optimising reorganisation policies.
24052,2,"The impact of new technologies and the Internet on the music industry, 1997-2001."
24053,2,Calculating the knowledge-based similarity and complementarity of functional groups based on their non-bonded interactions.
24064,2,"The Development of an Analog Magnetic Store, and the Investigation of its use as an Adaptive Element for Pattern Classifiers."
24066,2,The role of social media in relation to knowledge transfer and professional development.
24068,2,The development of a general-purpose dynamic simulator for food process design and simulation.
24069,2,"The utility of using a RAD-type development approach for a large, complex information system."
24074,2,An investigation into adaptive search techniques for the automatic generation of software test data.
24079,2,The use of learning styles in adaptive hypermedia.
24082,2,Pulse-stream binary stochastic hardware for neural computation : the Helmholtz Machine.
24091,2,Advancing the P300 based BCI design.
24095,2,Advances in the theory of channel simulation: from quantum communication to quantum sensing.
24098,2,The development and testing of SURVE : a technique for validating and explicating specifications of user requirements.
24099,2,The impact of social mood on stock markets.
24101,2,The application of space-filling curves to the storage and retrieval of multi-dimensional data.
24104,2,Extending the ERS approach for workflow modelling in Event-B.
24106,2,The selective use of gaze in automatic speech recognition.
24107,2,Values in technology and practice: using Activity Theory to consider the role of values and technology in everyday activities.
24110,2,The critical success factors of quality assurance and measurement practice in the software industry.
24118,2,A comparison of two parallel computer architectures in the context of interferometric fringe analysis.
24121,2,Enhancing the usability of rely-guarantee conditions for atomicity refinement.
24151,2,The impact of petri nets on system-of-systems engineering.
24154,2,The predictive power of social media within cryptocurrency markets.
24156,2,Optimising the usage of cloud resources for executing bag-of-tasks applications.
24157,2,Virtualising visualisation : a distributed service based approach to visualisation on the Grid.
24159,2,Applications of the Galois model LFSR in cryptography.
24163,2,Design and implementation of a simple typed language based on the lambda-calculus.
24168,2,"Improved public cloud capacity planning through the sale of options, forwards and provision point contracts."
24173,2,Novel hyper-heuristics applied to the domain of bin packing.
24175,2,The notion of 'information content of data' for databases.
24180,2,The relative performance of scalable load balancing algorithms in loosely-coupled distributed systems. Available in 2 volumes.
24181,2,Global identity management in the Internet of Things.
24204,2,User-centred methods in the analysis and design of software tools to support management consultants.
24208,2,"The relationship between three dimensional human cephalic animation, audiences perception and emotional response."
24211,2,Computer aids for the design of large scale integrated circuits.
24216,2,User interface design support for the development of knowledge-based systems.
24217,2,An investigation into the support of on-line distributed event-based networking : ethnomethodological analysis and requirements elicitation.
24220,2,The development of a modular framework for Serious Games and the Internet of Things.
24225,2,The public space design paradigm for cooperative systems.
24227,2,Reuse of knowledge bases &amp; problem solvers explored in the VT domain.
24230,2,Modelling and assessing the environmental impacts of software.
24231,2,Monitoring the behaviour of distributed systems.
24233,2,Enhancing the diagnostic quality of ECGs in mobile environments.
24240,2,Computer simulation of the auditory periphery.
24248,2,A web-based intelligent learning environment for the teaching of industrial continuous quality improvement.
24251,2,"The cybernetics of nonzero sum games : the prisoner's dilemma reinterpreted as a pure conflict game with nature, with empirical applications."
24257,2,Supporting representation selection to improve reasoning : the iterative design of an adaptive system.
24259,2,Automata-beans : the modelling and prototyping of real-time components.
24263,2,Automating the quantitative analysis of microscopy images.
24266,2,The home workshop : a method for investigating the home.
24268,2,Trust evaluation in the IoT environment.
24281,2,A mechanism for the controlled evolution of diversity in multiple optima genetic search.
24282,2,The validation and verification of low-level code.
24292,2,The Web Engineering Security (WES) methodology.
24309,2,The readying of applications for heterogeneous computing.
24318,2,The relational experience of Facebook.
24322,2,Improving the performance of recommender algorithms.
24326,2,The role of virtual actors in collaborative virtual environments for learning.
24328,2,Active database behaviour : the REFLEX approach.
24330,2,Augmenting the relational model with conceptual graphs.
24332,2,Applications of the genetic algorithms optimisation approach in the design of circular polarised microstrip antennas.
24333,2,Accelerating fully homomorphic encryption over the integers.
24346,2,The effect of privacy salience on end-user behaviour : an experimental approach based on the theory of planned behaviour.
24348,2,The Experiential Dual Layer Model (EDLM) : a conceptual model integrating a constructivist theoretical approach to academic learning with the process of hypermedia design.
24349,2,The formal development of secure systems.
24352,2,Adaptive control systems: the application of approximate learning models.
24356,2,Investigation into reduction and/or prevention of cybercrime victimisation among the user individuals.
24360,2,The design of a multimedia adaptive interface for process control using a multi agent approach.
24362,2,Computational modelling of human aesthetic preferences in the visual domain: a brain-inspired approach.
24366,2,The multiresolution Fourier transform and its application to polyphonic audio analysis.
24376,2,Design and application of the reconstruction software for the BaBar calorimeter.
24392,2,The application of groupware in the manufacturing industry.
24402,2,Exploratory database visualisation : the application and assessment of data and dimensionality reduction.
24421,2,Intelligent X-ray imaging inspection system for the food industry.
24423,2,Simulation tools for the study of the interaction between communication and action in cognitive robots.
24424,2,"Action systems, determinism and the development of secure systems."
24431,2,Versions of interactivity : a theoretical and empirical approach to the study of hypertext fiction.
24435,2,Reducing out-of-vocabulary in morphology to improve the accuracy in Arabic dialects speech recognition.
24436,2,Understanding accessibility problems of blind users on the web.
24441,2,The application of artificial intelligence to the development of a design support system for externally pressurised journal bearings.
24448,2,A formal extension of the relational model for the representation and manipulation of generic intervals.
24453,2,Performance modelling and analysis of weighted fair queueing for scheduling in communication networks : an investigation into the development of new scheduling algorithms for weighted fair queueing system with finite buffer.
24455,2,An examination and confirmation of a macro theory of conversations through a realization of the protologic Lp by microscopic simulation.
24466,2,Atlas based image reconstruction for diffuse optical imaging of the human brain.
24467,2,Natural language generation in the LOLITA system an engineering approach.
24471,2,An investigation into the use of knowledge representation in computer-integrated manufacturing.
24474,2,Lexical simplification: optimising the pipeline.
24478,2,The extraction of heuristic information from a special class of state space representations.
24479,2,Modelling the total appearance of gonio-apparent surfaces using stereo vision.
24481,2,Organisations as complex adaptive systems : implications for the design of information systems.
24482,2,"Modelling, characterisation and optimisation of deep geothermal energy in the Cheshire basin."
24483,2,The specification and simulation of synchronous concurrent algorithms.
24489,2,The Dynamical Behaviour of Two Degree of Freedom Linkage Mechanisms.
24490,2,The use of EM-based neural network schemes for modelling and classification.
24491,2,An adaptable formalism for the computational analysis of English noun phrase reference.
24506,2,The automatic placement of multiple indoor antennas using Particle Swarm Optimisation.
24511,2,Evaluating error when estimating the loss probability in a packet buffer.
24520,2,Multiple viewpoint the tutoring systems.
24522,2,The theory and practice of refinement-after-hiding.
24527,2,"Towards a better understanding of the evolution of senescence, apoptosis and tumour growth."
24533,2,The use of formal methods in the design of interactive authoring support environments.
24534,2,SAERMA: Stacked AutoEncoders Rule Mining Algorithm for the Interpretation of epistatic interactions in GWAS of extreme obesity.
24538,2,Identifying the causes and effects of poor privacy practices by online social network users: the potential of advisory monitoring software in changing user behaviour.
24539,2,The analysis and acquisition of proper names for robust text understanding.
24543,2,The baby project : processing character patterns in textual representations of language.
24547,2,In search of paradigms in multimedia systems design : an analysis of software engineering and graphic design approaches using the Kuhnian model.
24562,2,Towards understanding and improving the process of small group collaborative learning in software engineering education.
24563,2,Information systems investment and value appraisal in the public sector.
24564,2,The retreat from alienation in cognitive science.
24565,2,From E-Language to I-Language : foundations of a pre-processor for the Construction Integration Model.
24571,2,Parallelism and the software-hardware interface in embedded systems.
24572,2,Presenting interactive product information on the World Wide Web : the case of on-line building products.
24583,2,On reducing the data sparsity in collaborative filtering recommender systems.
24588,2,The effect of programming competency on success in undergraduate team projects in computing science.
24589,2,An engineering approach to knowledge acquisition by the interactive analysis of dictionary definitions.
24590,2,A study of the transient response of a control system having an intentional non-linearity.
24593,2,An implementation of Algol 68 based on the revised report.
24596,2,Finite element simulation of a poroelastic model of the CSF system in the human brain during an infusion test.
24604,2,Bioinformatics approaches for assessing microbial communities in the surface ocean.
24609,2,Methods for the automatic alignment of colour histograms.
24629,2,Secure message transmission in the general adversary model.
24642,2,A self-applicable partial evaluator for the logic programming language Goedel.
24647,2,Cumulative learning in the lambda calculus.
24651,2,The development of a colour graphics workstation.
24655,2,The generation of concurrent code for declarative languages.
24658,2,Improving the performance and scalability of patten subgraph queries.
24661,2,A study of the modelling and storage of objects for materials selection.
24665,2,Asynchronous event handling and the real-time specification for Java.
24670,2,The influence of an empirical analysis of programs on a microprogrammable computer architecture.
24681,2,A framework for the definiton of a generative design pattern.
24682,2,The public health analogy in Web security.
24685,2,Studies of program test coverage criteria and the development of an automated support system.
24693,2,Interactive global illumination on the CPU.
24699,2,"Issues, opportunities and concepts in the teaching of programming to novice programmers at the University of Lincoln : three approaches."
24702,2,"Semantic correctness in the specification, translation, and parallel implementation of SQL queries."
24703,2,Modelling the recognition of band-pass filtered speech.
24710,2,System analysis of structural networks by the use of mixed methods.
24716,2,"Interaction between visual attention and the processing of visual emotional stimuli in humans: eye-tracking, behavioural and event-related potential experiments."
24722,2,Separate compilation and the ADA programming language.
24726,2,The representation of shape: understanding the role of symmetry in haptic and visual inputs.
24730,2,Investigating the usability of touch-based user interfaces.
24732,2,The representation of letter strings : psychological evidence and computational models.
24748,2,Analysing the security properties of object-capability patterns.
24760,2,Parallel domain decomposition preconditioning for the adaptive finite element solution of elliptic problems in three dimensions.
24763,2,Discrete-event simulation on the bulk-synchronous parallel model.
24768,2,New computational method to estimate the effect of roughness on scattering loss and its implementation in a hybrid heterojunction optical modulator.
24778,2,The interplay of institutional forces behind higher ICT education in India.
24782,2,"An investigation into the use, application and evaluation of intelligent agents."
24789,2,Hardware evolution : on the nature of artificially evolved electronic circuits.
24792,2,Exploring creativity: the impact of virtual environments on the creative process.
24793,2,On the development of Algol.
24799,2,Investigating the group development process in virtual student software project teams.
24801,2,3D Scene Interpretation With The Tower of Knowledge.
24808,2,Use of a layered knowledge architecture to support multiple views of system development knowledge.
24813,2,The proof theory and semantics of intuitionistic modal logic.
24822,2,Artful systems : investigating everyday practices of family life to inform the design of information technology for the home.
24828,2,Developing a digital nervous system for enhancing effectiveness of construction management and increasing commercial benefit in the UK construction industry.
24829,2,Prediction of user behaviour on the Web.
24830,2,Application of pattern recognition techniques to the synthesis and testing of nonlinear mechanisms including servomechanisms.
24837,2,User interactions in enterprise systems : the role of virtual co-presence on collective activity.
24838,2,On the foundation of artificial intelligence and human cognition.
24839,2,"The relationship between social anxiety, beliefs, metacognitions and post-event processing."
24843,2,Optimization strategies for large-scale distributed computing and data management in the presence of security and other requirements.
24852,2,The semantics of database query languages.
24860,2,The dynamic animation of ambulatory arthropods.
24862,2,The impact of university education upon digital start-ups.
24876,2,The construction of statistical expert systems with applications.
24883,2,A novel pre-processing method for the classification of data by a neural network.
24890,2,A query-based approach to ontologies using the theory of institutions.
24893,2,The Role of Basal Ganglia in Decision Making and Reinforcement Learning.
24900,2,The application of an electronic digital computer to problems in mathematics and physics.
24901,2,Saudi women and the internet : gender and culture issues.
24906,2,The use of multi-aperture magnetic cores as analogue memory elements.
24907,2,An inheritance-based theory of the lexicon in combinatory categorial grammar.
24911,2,"Governing the new unconscious: cognition, computation and biopolitics."
24924,2,Analysis and optimization of data storage using enhanced object models in the .NET framework.
24945,2,The evolution of computer-based information systems in specialist activities in the professions.
24949,2,An exploratory study of the application of mindsight in virtual communication: the case of email.
24951,2,The design and implementation of distributed information systems based on heterogeneous data bases.
24964,2,Capturing the temporal properties of complex systems : an evaluation of the timebands approach.
24970,2,Locality in the evolutionary optimisation of programs.
24974,2,A reference computational model to manage the semantics of learning environments using SWRL enabled OWL ontologies.
24979,2,The application of genetic and evolutionary algorithms to spanning tree problems.
24991,2,Making ubicomp acceptable in the home.
25001,2,Optimizing the construction of information retrieval test collections.
25006,2,The optimal control of stochastic jump processes : a martingale representational approach.
25008,2,The effects of crosslinking byproducts on the electrical properties of low density polyethylene.
25015,2,The probabilistic method for upper bounds in domination theory.
25016,2,Moving softly: the role of morphological computation in the generation of intelligent behaviour.
25017,2,The functionality of spatial and time domain artificial neural models.
25024,2,The application of constraint rules to data-driven parsing.
25026,2,The design and implementation of a notional machine for teaching introductory programming.
25030,2,The application of artificial intelligence techniques to a sequencing problem in the biological domain.
25047,2,An investigation on the framework of dressing virtual humans.
25050,2,The formal specification of computational structures.
25051,2,Computational model of the effects of split processing.
25064,2,Older people's appropriation of computers and the Internet.
25067,2,The automatic acquisition of knowledge about discourse connectives.
25070,2,Updating RDF in the semantic web.
25082,2,"On the design of hybrid simulation models, focussing on the agent-based system dynamics combination."
25084,2,The development of psychophysically valid computational models of human visual search in natural scene search tasks.
25087,2,"Dialogue and the machine : an interaction perspective on computer dialogue models, mediation and artifacts."
25091,2,Dynamism of networks : a case study of the peer-to-peer Gnutella network.
25093,2,Systematic support for accountability in the cloud.
25103,2,On the application of identity-based cryptography in grid security.
25111,2,The application of systems of orthogonal signals to the solution of optimization problems.
25115,2,Asking intelligent questions : the statistical mechanics of query learning.
25116,2,The formal semantics of deterministic dataflow programs.
25126,2,Hypermedia interoperability : navigating the information continuum.
25132,2,The design and construction of deadlock-free concurrent systems.
25134,2,Investigation of the relationship between aesthetics and perceived usability in web pages.
25143,2,Reduced order modelling for efficient prediction of the dynamics of mistuned bladed disks.
25154,2,The optimisation of elementary and integrative content-based image retrieval techniques.
25159,2,The development of neural network based decision aids for clinical decision support.
25161,2,A study of the reliability and integrity of microprocessor-based process controllers.
25176,2,The use of Bayesian networks to determine software inspection process efficiency.
25178,2,The object-oriented paradigm applied to the design and analysis of mechanical systems.
25182,2,"Investigation of nonlinear processes and device designs applicable to the creation of a compact, broadly tunable laser based on a tantalum pentoxide planar lightwave circuit platform."
25185,2,Business organisation knowledge management integrated social ontology (BOKMISO) framework for the telecommunication industry in Saudi Arabia and the Gulf States.
25190,2,On reducing the decoding complexity of shingled magnetic recording system.
25193,2,User participation in ICTD systems design: the case of mobile money innovations in Kenya.
25194,2,A methodology and a tool for the formalisation and representation of 'common sense' (naive physical) knowledge.
25195,2,An interacting objects process model for the study of non-linear dynamics.
25205,2,An investigation of the cultural and organisational context of implementing electronic commerce to support business to business collaborative relationships.
25206,2,The IT performance in Saudi Arabian hospitals.
25210,2,Paradigms for the design of multimedia learning environments in engineering.
25215,2,The use of non-formal information in reverse engineering and software reuse.
25217,2,Bio-Inspired Autonomous Hardware Neuro-controller Device on an FPGA Inspired by the Hippocampus.
25218,2,The effect of audio cues and sound source stimuli on looming perception.
25220,2,The analysis and synthesis of distributed knowledge : using the Johnson Methodology.
25223,2,Keyboard usage recognition: a study in pattern mining and prediction in the context of impersonation.
25233,2,An investigation of the nominal group effect in computer mediated collaborative recall.
25236,2,Analysis of the fitness landscape for the class of combinatorial optimisation problems.
25240,2,A haptic study to inclusively aid teaching and learning in the discipline of design.
25243,2,On the valued constraint satisfaction problem.
25245,2,Design and development of a vibrotactile stimulator array for the fingertip.
25248,2,The pragmatics of closure reduction.
25249,2,Action selection in the striatum : implications for Huntington's disease.
25251,2,The cybernetics of language.
25252,2,An investigation on the use of gaze for eye-wear computing.
25258,2,Testing from structured algebraic specifications : the oracle problem.
25265,2,The assurance of Bayesian networks for mission critical systems.
25289,2,A logical basis for the specification of reconfigurable component based systems.
25290,2,On extending the capability of the image ray transform.
25298,2,The design and implementation of a COBOL compiler with a macro facility.
25299,2,The Application of Hermite Polynomials to System Identification.
25307,2,Software development in the post-PC era: towards software development as a service.
25313,2,Methodologies for the structured development and documentation of manufacturing planning and control systems.
25317,2,Techniques for the synthesis of visual speech.
25318,2,An investigation into the use of middleware for the management of telecommunication and computer networks.
25325,2,ICT-driven interactions : on the dynamics of mediated control.
25333,2,The management of dynamically reconfigurable computing systems.
25345,2,"Biological applications, visualizations, and extensions of the long short-term memory network."
25348,2,The optimization of metal-nitride-oxide-semiconductor structures for analogue weighting in adaptive learning systems.
25350,2,On the probability of perfection of software-based systems.
25362,2,The theory of explanation applied to medical expert systems.
25377,2,"Putting speech in, taking speech out : human factors in the use of speech interfaces."
25380,2,The influence of hyperlinks on reading on the Web: an empirical approach.
25386,2,"Detecting the misuse of secrets: foundations, protocols, and verification."
25393,2,The Programming of Microprocessors for the Control of Gas Turbine Engines.
25405,2,Data independence in the model checking of security protocols.
25407,2,The effects of word boundary ambiguity on lexical access in automatic continuous speech recognition.
25417,2,Supporting ambulance crews electronically through the provision of 'on-demand' patient health information.
25418,2,The application of parallel computation to the model-matching problem.
