,cluster,title
29057,0,Testing and maintenance of graphical user interfaces. (Test et maintenance des interfaces graphiques ).
29061,0,Analysis of some nonlocal models in population dynamics.
29063,0,Reconstruction 3D d'objets par une representation fonctionnelle. (Reconstruction of 3D objects using a functional representation).
29064,0,Optimisation par essaim particulaire : adaptation de tribes &agrave; l'optimisation multiobjectif. (Particle swarm optimization : adaptation of tribes to the multiobjective optimization).
29069,0,Construction de syste&#768;mes re'partis se'curise's a&#768; base de composants. (Automating Information Flow Control in Component-based Distributed Systems).
29089,0,Fonctions spline cardinales tronqu&eacute;es. (Truncated cardinal spline functions).
29107,0,Intelligent Mobile Robot Learning in Autonomous Navigation. (Apprentissage Intelligent des Robots Mobiles dans la Navigation Autonome).
29110,0,Tractographie globale sous contraintes anatomiques. (Global tractography constrained by anatomical priors).
29118,0,Compression progressive et sans perte de structures ge'ome'triques. (Progressive and lossless geometric compression).
29122,0,Endomorphism Rings in Cryptography.
29132,0,Reinforcement Learning: The Multi-Player Case. (Apprentissage par Renforcement: Le Cas Multijoueur).
29142,0,Interaction Tangible sur Table Interactive : application aux g&eacute;osciences. (Tangible interaction on tabletops : applied in geoscience).
29145,0,Interactive Physical Simulation on Multi-core and Multi-GPU Architectures. (Simulations Physiques Interactives sur des Architectures Multi-Core et Multi-GPU).
29148,0,L'interpolation de formes. (Shapes Interpolation).
29153,0,Calcul d'itin&eacute;raire multimodal et multiobjectif en milieu urbain. (Multimodal and multiobjectif route computation in urban areas).
29154,0,Towards socially intelligent robots in human centered environment. (Pas de titre en fran&ccedil;ais).
29156,0,Imagerie &agrave; travers la turbulence : mesure inverse du front d'onde et centrage optimal. (Imaging through the turbulence: phase retrieval and optimal centering).
29163,0,Approche Transactionnelle pour Assurer des Compositions Fiables de Services Web. (A Transactional Approach to Ensure Reliable Web Services Compositions).
29164,0,Agentes de control de veh&iacute;culos aut&oacute;nomos en entornos urbanos y autov&iacute;as. (Agents control for autonomous vehicles in urban and highways environments).
29167,0,Virtual networked infrastructure provisioning in distributed cloud environments. (Allocation d'infrastructures virtuelles en environnements clouds distribu&eacute;s).
29169,0,Un environnement G-DEVS/HLA :Application a la Modelisation et Simulation distribuee de Workflow. (A G-DEVS / HLA Environment:Application to Distributed Modelling and Simulation of Workflow).
29170,0,Contributions on detection and classification of internet traffic anomalies.
29172,0,Interactive Prototyping of Interactions: from Throwaway Prototypes to Takeaway Prototyping. (Prototypage interactif d'interactions: des prototypes jetables au prototypage recyclable).
29173,0,"Physical Tracking : menaces, performances et applications."
29179,0,Physically-based 6-DoF Nodes Deformable Models: Application to Connective Tissues Simulation and Soft-Robots Control.
29187,0,km-scale Industrial Networking. (km-scale Industrial Networking).
29192,0,Certain Query Answering on Hyperstreams. (Requ&ecirc;tes Logiques sur les Hyperflux).
29193,0,Adressage et protection dans un systeme reparti. (Addressing and protection in a distributed system).
29200,0,Routage sensible &agrave; la source. (Source-specific routing).
29206,0,L'environnement FoCaLiZe au service d'UML/OCL. (The FoCaLiZe environment for UML/OCL service).
29209,0,Analyzing individual-based models of microbial systems.
29216,0,La Traduction automatique statistique dans un contexte multimodal. (Statistical machine translation in a multimodal context).
29217,0,Linear Combination of multiresolution descriptors: Application to Graphics Recognition.
29221,0,"Analyse des signaux non-stationnaires par transformation de Huang, Op&eacute;rateur deTeager-Kaiser, et Transformation de Huang-Teager (THT). (Analysis of non-stationnary signals with Huang-Transform, Teager-Kaiser Operator, and Teager-Huang Transform (THT))."
29222,0,Multisite Management of Scientific Workflows in the Cloud. (Gestion multisite de workflows scientifiques dans le cloud).
29231,0,Applications of Reformulations in Mathematical Programming.
29234,0,Three years of graphs and music : some results in graph theory and its applications.
29241,0,Polyn&ocirc;mes et coefficients. (Polynomials and coefficients).
29245,0,3D motion capture by computer vision and virtual rendering. (Acquisition 3D des gestes par vision artificielle et restitution virtuelle).
29249,0,Routage et planification des personnels pour l'hospitalisation &agrave; domicile. (Routing and scheduling of staffs for home hospitalization care).
29252,0,Normalisation et Apprentissage de Transductions d'Arbres en Mots. (Normalization and Learning of Tree to Words Transductions).
29253,0,Autonomous take-off and landing for a fixed wing UAV. (D&eacute;collage et atterrissage autonome pour un UAV d'aile fixe).
29260,0,Un mod&egrave;le d'interaction 3D : Interaction Homme-Machine et Homme-Homme dans les interfaces 3D pour le TCAO Synchrone. (A 3D interaction model : Human Computer Interaction and Human Computer Human Interaction in 3D Interface for synchronous CSCW).
29268,0,Near-optimal mobile crowdsensing : design framework and algorithms. (Quasi-optimal mobile crowdsensing : cadre de conception et algorithmes).
29270,0,Concurrent constraint programming and linear logic.
29272,0,Interactions post-WIMP et applications existantes sur une table interactive.
29289,0,MAISA - Maintenance of semantic annotations. (MAISA - Maintenance des annotations s&eacute;mantiques).
29290,0,Echantillonnage sous contraintes de motifs Structures. (Constrained Sampling of Structured Patterns).
29304,0,Annotation automatique d'images &agrave; base de Phrases Visuelles. (Automatic Images annotation based on Visual Phrases).
29310,0,Analyse qualitative de robots. (Qualitative analysis of robots).
29311,0,Edge partitioning of large graphs. (Partitionnement de grands graphes).
29316,0,Learning from motion. (Apprentissage &agrave; partir du mouvement).
29320,0,Extraction d'information dans des documents manuscrits anciens. (Extracting information in old handwritten documents).
29322,0,Recherche par Contenu dans les Bases Parall&egrave;les d'Images. (Efficient Content-based Retrieval in Parallel Databases of Images).
29334,0,Increasing the expressive power of gesture-based interaction on mobile devices. (Augmenter le pouvoir d'expression de l'interaction gestuelle sur les appareils mobiles).
29347,0,A formal study of Free Software distributions. (Etude formelle des distributions de logiciel libre).
29352,0,Automates cellulaires non-uniformes. (Non-uniform cellular automata).
29354,0,Etude des performances spectrometriques des detecteurs gamma CdTe CdZnTe monolithiques. (Study of the spectrometric performances of monolithic CdTe CdZnTe gamma ray detectors).
29360,0,Forensic Source Camera Identification by Using Features in Machine Learning Approach. (Identification d'appareils photos par apprentissage).
29368,0,Coloration d'ar&ecirc;tes &#8467;-distance et clustering : &eacute;tudes et algorithmes auto-stabilisants. (L-distance-edge-coloring and clustering : studies and self-stabilizing algorithms).
29370,0,Extension of NP Optimization Problems. (Extension des probl&egrave;mes NPO).
29374,0,Identification of cryptographic algorithms in binary programs. (Identification d'algorithmes cryptographiques dans du code natif).
29375,0,A synchronous functional language with integer clocks. (Un langage synchrone fonctionnel avec horloges enti&egrave;res).
29381,0,Graphes parfaits : structure et algorithmes. (Perfect graphs : structure and algorithms).
29388,0,E'tude de l'anesthe'sie ge'ne'rale a&#768; l'e'chelle atomique par mode'lisation d'un homologue bacte'rien du re'cepteur nicotinique humain. (Study of general anesthesia at atomic scale by modeling a bacterial homologue to the human nicotinic receptor).
29389,0,Towards RDF Anonymization. (Anonymisation de documents RDF).
29394,0,Du typage vectoriel. (On vectorial typing).
29398,0,Patterns in Large Graphs. (Motifs dans les grands graphes).
29401,0,Coordination implicite d'interactions sensorimotrices comme fondement de la cognition. (Implicit coordination of sensorimotor interactions as a cornerstone of cognition).
29403,0,"Cellular automata, boolean functions and combinatorial designs. (Automates cellulaires, fonctions bool&eacute;ennes et dessins combinatoires)."
29417,0,"Segmentation et regroupement en locuteurs dans des documents audiovisuels, en interaction avec des annotateurs humains. (Speaker diarization in audiovisual files in interaction with human annotators)."
29428,0,Localisation de symboles dans les documents graphiques. (Symbol Spotting in Graphical Documents).
29431,0,L'influence du comportement du poulet de chair sur les troubles locomoteurs.
29437,0,Batch steganography and pooled steganalysis in JPEG images. (Batch steganography et pooled steganalysis dans les images JPEG).
29439,0,Les collections volumineuses de documents audiovisuels : segmentation et regroupement en locuteurs. (Speaker diarization : the voluminous collections of audiovisual recordings).
29449,0,Simulation num&eacute;rique du soudage FSW &agrave; l'aide d'une formulation ALE. (Arbitrary lagrangian eulerian formulation for the numerical simulation of FSW process).
29450,0,"Classification Automatique d'Images, Application &agrave; l'Imagerie du Poumon Profond. (Automatic Image Classification, Application to Distal Lung Images)."
29461,0,"Design, implementation and prototyping of an iterative receiver for bit-interleaved coded modulation system dedicated to DVB-T2."
29472,0,"Les exemples grecs des Institutions grammaticales, h&eacute;ritages et doctrines. (The Greek examples of institutiones grammaticae : legacies and doctrines)."
29476,0,Analysis and Simulation of Optimal Motions in Rock Climbing. (Analyse et simulation des mouvements optimaux en escalade).
29479,0,Exploring the neural codes using parallel hardware. (Explorer les codes neuronaux utilisant des machines parall&egrave;les).
29480,0,Discriminant chronicle mining. (Exctraction de chroniques discriminantes).
29481,0,Combinatorial Analysis of Block Ciphers With Trapdoors. (Analyse combinatoire des chiffrements par blocs avec trappes).
29486,0,Appontage automatique d'avions par asservissement visuel. (Automatic landing on aircraft carrier by visual servoing).
29493,0,MEG Source Imaging and Dynamic Characterization.
29501,0,BBU-RRH Association Optimization in Cloud-Radio Access Networks. (Optimisation des associations BBU-RRH dans les r&eacute;seaux Cloud-RAN).
29503,0,Distributed Aspects: better separation of crosscutting concerns in distributed software systems.
29506,0,Explicit computation of the Abel-Jacobi map and its inverse. (Calcul explicite de l'application d'Abel-Jacobi et son inverse).
29517,0,Static and dynamic haptic feedback using time reversal and electrovibration stimulations. (Retour tactile statique et dynamique utilisant le retournement temporel et l'&eacute;lectrovibration).
29524,0,Acc&egrave;s &agrave; l'information dans les grandes collections textuelles en langue arabe. (Accessing Arabic Textual Information in Large Scale Collections).
29525,0,A General View of Normalisation through Atomic Flows.
29539,0,"Human-Robot Motion: an Attention-Based Approach. (Mouvement homme-robot, une approche bas&eacute;e sur l'attention)."
29552,0,Towards the French Biomedical Ontology Enrichment. (Vers l'enrichissement d'ontologies biomedicales francaises).
29570,0,Sculpture virtuelle.
29582,0,Symbolic Testing Approach of Composite Web Services. (Test symbolique de services web composite).
29604,0,Complex tropical currents. (Courants tropicaux complexes).
29606,0,Navigation multimodale dans une vue bifocale sur dispositifs mobiles. (Multimodal navigation in a bifocal view on mobile devices).
29610,0,Convergence des copies dans les environnements collaboratifs r&eacute;partis. (Copies convergence in Distributed Collaborative Environments).
29614,0,Estimation de poses 3D multi-personnes &agrave; partir d'images RGB. (Multi-person 3D pose estimation from RGB images).
29621,0,Annotation et recherche contextuelle des documents multim&eacute;dias socio-personnels. (Context-aware annotation and retrieval of socio-personal multimedia documents).
29625,0,Navigation intentionnelle d'un robot mobile.
29626,0,Topological Quantum Error-Correcting Codes beyond dimension 2. (Codes correcteurs quantiques au del&agrave; de la dimension 2).
29627,0,Formal Verification of Differential Privacy in Concurrent Systems. (Ve'rification formelle de la vie prive'e dans les syste&#768;mes concurrents).
29628,0,Program in Coq. (Programmer en Coq).
29633,0,Inter-domain routing. (Routage inter-domaine).
29635,0,Studies on variants of prolactin in turkey hens.
29636,0,Distribution multi-contenus sur Internet. (Content distribution over Internet).
29659,0,Rich multi-touch input with passive tokens. (Objets passifs pour une entr&eacute;e multi-points riche).
29669,0,"""Haptic Processor Unit"" : vers une Plate-Forme Transportable pour la Simulation Temps-R&eacute;el Synchrone Multisensorielle. (""Haptic Processor Unit"" : Towards a Transportable Platform for Synchronous Multisensory Real-Time Simulation)."
29672,0,"C-KIT, apoptose et spermatogenese : mod&egrave;le experimental murin."
29675,0,Learning in Mean Field Games. (Apprentissage dans les jeux &agrave; champ moyen).
29683,0,Cryptography with Spacetime Constraints. (Cryptographie avec des contraintes spatio-temporelles).
29687,0,Biostatistical Algorithms for OMICS Data in oncology. Application to DNA copy number microarray Experiments.
29688,0,Reconstruction en tomographie locale : introduction d'information &agrave; priori basse r&eacute;solution. (Local tomography : reconstruction with prior low resolution information).
29692,0,Reconfiguration and combinatorial games. (Reconfiguration et jeux combinatoires).
29701,0,Association Rule Interactive Post-processing using Rule Schemas and Ontologies - ARIPSO.
29704,0,Gestion autonomique de la QoS au niveau middleware dans l'IoT. (Autonomous management of QoS at middleware level in IoT).
29709,0,Traitement automatique du dialecte tunisien : Construction de ressources linguistiques. (Automatic processing of Tunisian dialect: construction of linguistic resources).
29720,0,Un jeu de r&ocirc;les dans le laboratoire Arcade : une autre fa&ccedil;on d'enseigner la programmation. (Role-playing game in the Arcade laboratory : another way so seach programming).
29725,0,Revisiting Wide Superscalar Microarchitecture.
29728,0,Contributions &agrave; la cryptographie post-quantique. (Contributions to post-quantum cryptography).
29731,0,Auto-stabilisation Efficace. (Efficient Self-stabilization).
29747,0,Interaction et Programmation. (Interaction and Programming).
29749,0,Study of kernel machines towards brain-computer interfaces. (Apprentissage et noyau pour les interfaces cerveau-machine).
29756,0,Synth&egrave;se architecturale flexible. (Flexible architectural synthesis).
29758,0,Automatic discretization of signal machines into cellular automata. (Modal Systematics).
29761,0,Game Design Tools : Can They Improve Game Design Practice? (L'utilisation d'outils peut-elle am&eacute;liorer la pratique du game design ?).
29768,0,Kevoree : Model@Runtime pour le de'veloppement continu de syste&#768;mes adaptatifs distribue's he'te'roge&#768;nes. (Model@Runtime for continuous development of heterogeneous distributed adaptive systems).
29776,0,Machines d'Eilenberg Effectives.
29781,0,Fouille de motifs : formalisation et unification. (Pattern Mining: Formalisation and Unification).
29782,0,Software Asset Management and Cloud Computing. (Gestion du patrimoine logiciel et Cloud Computing).
29786,0,Performance transfer : animating virtual charaters by playing and acting. (Transfert d'animation : animer des personnages virtuels par le jeu et le mime).
29787,0,Sur le contexte spatial en gestion des fen&ecirc;tres et interaction homme-machine. (About spatial context in window management and human-computer interaction).
29792,0,The Group Cumulative Scheduling Problem. (Probl&egrave;mes d'ordonnancement avec contrainte cumulative de groupes).
29798,0,Cl&eacute;o : diagnostic des erreurs en Xesar. (CLEO : error diagnosis in XESAR).
29799,0,Conception d'un microprocesseur reconfigurable. (Design of a reconfigurable microprocessor).
29812,0,Aspects combinatoires des pavages. (Combinatorial aspects of tilings).
29814,0,Roadmark reconstruction from stereo-images acquired by a ground-based mobile mapping system. (Reconstruction de marquages routiers &agrave; partir d'images terrestres).
29816,0,Gestion des biblioth&egrave;ques tierces dans un contexte de maintenance logicielle. (Third-party libraries management in a software maintenance context).
29817,0,Automatic Unit Test Amplification For DevOps. (Amplification Automatique de Tests Unitaires pour DevOps).
29828,0,Interactions multi-points indirectes sur grands &eacute;crans. (Indirect multi-touch interactions on large displays).
29830,0,Statistics for Topological Descriptors using optimal transport. (Statistiques sur les descripteurs topologiques &agrave; base de transport optimal).
29831,0,"Spatial navigation in real and virtual urban environments: performance and multisensory processing of spatial information in sighted, visually impaired, late and congenitally blind individuals."
29845,0,From Satellite Images to Vector Maps. (Des Images Satellites aux Cartes Vectorielles).
29855,0,Reconstruction en tomographie dynamique par approche inverse sans compensation de mouvement. (Reconstruction in dynamic tomography by an inverse approach without motion compensation).
29863,0,Contributions au tatouage des maillages surfaciques 3D. (Contributions to watermarking of 3D triangle meshes).
29866,0,Interestingness Measures for Association Rules in a KDD Process : PostProcessing of Rules with ARQAT Tool.
29882,0,Appariements collaboratifs des offres et demandes d'emploi. (Collaborative Matching of Job Openings and Job Seekers).
29893,0,Fonctions splines avec conditions de forme. (Spline functions with shape conditions).
29897,0,Towards Robust Animation of Complex Objects in Interaction. (Vers Une Animation Robuste d' Objets Complexes en Interaction).
29900,0,Hitting sets : VC-dimension and Multicut. (Hitting sets : VC-dimension et Multicut).
29903,0,On self-assembly of planar octagonal tilings of finite type. (Sur l'auto-assemblage de pavages octogonaux plans de type fini).
29925,0,Comparaison des comportements des processus communicants : application au langage FP2. (Comparison of communicating process behaviours: application to the language FP2).
29937,0,Analyse en ligne (OLAP) de documents. (On-Line Analysis Processing (OLAP) of Documents).
29945,0,Fonctions th&ecirc;ta et applications &agrave; la cryptographie. (Theta functions and cryptographic applications).
29957,0,"Subsitutions explicites, logique et normalisation. (Explicit substitutions, logic and normalization)."
29964,0,Contribution au calcul formel sur ordinateur. (Contribution to formal calculation on computer).
29965,0,Contributions pour la Recherche d'Images par Composantes Visuelles. (Contributions to Image Retrieval by their Visual Components).
29975,0,Reconnaissance du locuteur en milieux difficiles. (Speaker recognition in noisy environments).
29980,0,Agnostic Feature Selection. (S&eacute;lection d'attributs agnostique).
29982,0,Ordonnancement en temps reel dans les problemes a en-cours limites. (Constrained Work-in-Progess in on-Line Scheduling).
29996,0,"Solving Polynomial Systems over Finite Fields: Algorithms, Implementation and Applications."
29999,0,Preuves par induction implicite: cas des th&eacute;ories associatives-commutatives et observationnelles. (Proofs by implicit induction: case of associative-commutative and observational theories).
30009,0,Le tournant ontologique de la terminologie. (The ontological turn in terminology).
30015,0,Epistemic Modelling and Protocol Dynamics.
30026,0,"Bifix codes, Combinatorics on Words and Symbolic Dynamical Systems. (Codes bifixes, combinatoire des mots et syst&egrave;mes dynamiques symboliques)."
30028,0,"""Resolution Search"" et probl&egrave;mes d'optimisation discr&egrave;te. (Resolution Search and Discrete Optimization Problems)."
30035,0,Understanding and designing animations in the user interfaces. (Comprendre et concevoir les animations dans les interfaces graphiques).
30044,0,Cognitive management of SLA in software-based networks. (Gestion cognitive de SLA dans un contexte NFV).
30046,0,Combinatoire bijective autour d'arbres et de chemins. (Bijective combinatorics on trees and walks).
30056,0,Prediction of DP steel fracture by FEM simulations using an advanced Gurson model.
30066,0,Production dans le lait et &eacute;valuation d'un vaccin recombinant anti-rotavirus. (Production in milk and evaluation of a recombinant rotavirus vaccine).
30072,0,Cross-layer hybrid and optical packet switching. (Commutation de paquets optique et hybride multicouches).
30073,0,Inversion acoustique articulatoire &agrave; partir de coefficients cepstraux. (Acoustic-to-articulatory mapping from cepstral coefficients).
30075,0,Combinatorics of planar maps and algorithmic applications. (Combinatoire des cartes planaires et applications algorithmiques).
30078,0,Data Access over Large Semi-Structured Databases A Generic Approach Towards Rule-Based Systems.
30080,0,Ambient Assisted Living with Deep Learning. (Aide ambiante &agrave; la personne par apprentissage profond).
30087,0,Un Modele De Graphe Spatio-Temporel Pour Representer L'evolution D'entites Geographiques. (A Spatio-Temporal Graph-Based Model For The Evolution Of Geographical Entities).
30091,0,Traitement du signal quantique: effets de bruit utile et intrication. (Quantum signal processing: useful noise and entanglement effects).
30106,0,Hoare-like verification of graph transformation. (Raisonnement sur les transformations de graphes).
30112,0,Interaction affective et expressive. Compagnon artificiel-humain. (Affective and expressive human - artificial compagnon interaction).
30126,0,"Imagerie 3D du ""tube entier"" des tunnels navigables. (3D full-surveying of canal-tunnels)."
30129,0,Internet on Rails. (Internet sur rails).
30160,0,Gestion des donne'es efficace en pair-a&#768;-pair (Efficient peer-to-peer data management).
30165,0,Indexation multi-vues et recherche d'objets 3D. (Multi-view indexing and 3D objects retrieval).
30171,0,Un systeme d'aide a la conduite d'atelier flexible - Base reseaux de petri colores. (Automatic parsing of french texts : applications to automatic indexing).
30173,0,Sur les aspects computationnels du vote par approbation. (Computational Aspects of Approval Voting).
30174,0,Apprentissage interactif de r&egrave;gles d'extraction d'information textuelle. (Iteractive learning of textual information extraction rules).
30180,0,Adaptation des services sensibles au contexte selon une approche intentionnelle. (Context-aware services adaptation according to an intentional approach).
30186,0,Contribution a&#768; la robustesse des syste&#768;mes temps re'el embarque's multic&#339;ur automobile. (Robustness in Multicore Automotive Embedded Real-Time Systems).
30188,0,Co-manipulation with a library of virtual guides. (Co-manipulation avec une biblioth&egrave;que de Guides Virtuels).
30190,0,Developing fast machine learning techniques with applications to steganalysis problems.
30191,0,Divergence Awareness in Distributed Multi-Synchronous Collaborative Systems. (Conscience de groupe dans les syste&#768;mes collaboratifs distribue's multi-synchrones).
30198,0,Pistage de cibles manoeuvrantes en radar passif par filtrage &agrave; particules gaussiennes. (Detection and tracking of maneuvering targets on passive radar by Gaussian particles filtering).
30209,0,Orchestration d'agents mobiles en communaut&eacute;. (Orchestration of mobile agents in community).
30210,0,Identification and Assignment of Colorimetric Observer Categories and Their Applications in Color and Vision Sciences.
30215,0,Virtualisation architecturale visuelle et auditive du th&eacute;&acirc;tre antique d'Orange. (Visual and aural architectural virtualization of the ancient theatre of Orange).
30218,0,Development of a computing farm with Cloud Computing on GPU. (D&eacute;veloppement d'une ferme informatique utilisant le Cloud Computing sur GPU).
30224,0,"Analysis, 3D reconstruction, &amp; Animation of Faces. (Analyse, Reconstruction 3D, &amp; Animation du Visage)."
30225,0,Vers un assistant &agrave; la preuve en langue naturelle. (Toward a proof assistant in natural language).
30228,0,Evaluation of means to measure emissions and air flows Through naturally ventilated livestock buildings.
30231,0,Maintenance en univers stochastique. Mod&egrave;le et Optimisation. (Maintenance in stochastic universe. Modeling and Optimization).
30235,0,A Logical Investigation of Interaction Systems. (Une investigation logique des syst&egrave;mes d'interaction).
30237,0,Interface Cerveau Machine avec adaptation automatique &agrave; l'utilisateur. (Brain Computer Interface with automatic adaptation to the user).
30238,0,Supporting music composition with interactive paper. (Le papier interactif pour la composition musicale).
30244,0,Vision conoscopique 3D : Calibration et reconstruction.
30248,0,Programming networks with intensional destinations. (Programmation distribu&eacute;e avec destinataires intentionnelles).
30257,0,Certification of an Instruction Set Simulator.
30268,0,Neuroscience of decision making: from goal-directed actions to habits.
30270,0,Ma&icirc;trise de la couche hyperviseur sur les architectures multi-coeurs COTS dans un contexte avionique. (Hypervisor control of COTS multi-cores processors in order to enforce determinism for future avionics equipment).
30271,0,Using genomic information to conserve genetic diversity in livestock.
30280,0,Synchronisation automatique d'un contenu audiovisuel avec un texte qui le d&eacute;crit. (Automaatic synchronization between an audiovisual content and the text that describes its content).
30282,0,Mining Documents and Sentiments in Cross-lingual Context. (Fouille de documents et d'opinions multilingue).
30283,0,Modeling and simulation of Hybrid Systems and Cell factory applications.
30286,0,Architecture d'amplificateur faible bruit large bande multistandard avec gestion optimale de la consommation. (Architecture of broadband multistandard low noise amplifier with optimal management of power consumption).
30289,0,The phenotypic expansion and its boundaries. (L'expansion ph&eacute;notypique et ses limites).
30302,0,Gestion des ressources humaines en production cyclique. (Human resources management in cyclic production).
30319,0,"Biomolecular System Design: Architecture, Synthesis, and Simulation."
30321,0,Analyses factorielles des distributions marginales de processus. (Factorial analysis of processes marginal distributions).
30322,0,Langages artificiels et analyse syntaxique. (Artificial languages in syntactic analysis).
30331,0,Optimisation du Handover dans le protocole IPv6 mobile avec la m&eacute;thode E-HCF. (Optimization of mobile IPv6 Handover performance using E-HCF method).
30336,0,Survivale Network Design Problems with High Connectivity Requirement.
30337,0,Robust 3D Watermarking. (Tatouage 3D robuste).
30359,0,Aspects Comportementaux et Tissage.
30367,0,Classification d'ARN codants et d'ARN non-codants.
30394,0,Contribution to MIMO-OFDM Mobile Radio Channel Estimation Using SVR. (Contribution &agrave; l'estimation d'un canal radio mobile MIMO-OFDM utilisant les SVR).
30415,0,Gestion de production sous incertitudes. (Production Management Under Uncertainties).
30424,0,Induction Schemes : From Language Separation to Graph Colorings. (Sch&eacute;mas d'induction : from languages separation to graph colorings).
30429,0,Learning commonalities in RDF &amp; SPARQL. (Apprendre les points communs dans RDF et SPARQL).
30431,0,Indexation et recherche d'images par arbres des coupes. (Image indexing and retrieval using component trees).
30432,0,"Analyser la prosodie musicale du punk, du rap et du ragga fran&ccedil;ais (1977-1992) &agrave; l'aide de l'outil informatique. (Analyzing musical prosody of French punk, rap and ragga (1977-1992) using IT tools)."
30437,0,Facial Micro-Expression Analysis. (L'analyse de micro-expression faciale).
30447,0,Indexing of satellite images using structural information. (Indexation des images satellitaires en utilisant des informations structurelles).
30459,0,Robust microphone array signal processing against diffuse noise.
30461,0,Evaluation multicrit&egrave;re du bien-&ecirc;tre animal: Exemple des vaches laiti&egrave;res en ferme. (Multicriterion evaluation of animal welfare (example of on-farm dairy cows)).
30472,0,Towards RDF Normalization. (Normalisation des ressources RDF).
30474,0,Discontinuous Constituency Parsing of Morphologically Rich Languages. (Analyse syntaxique automatique en constituants discontinus des langues &agrave; morphologie riche).
30486,0,Lipid deposition in rainbow trout (Oncorhynchus mykiss) and European seabass (Dicentrarchus labrax): nutritional regulation of hepatic lipogenesis.
30491,0,Applications des fonctions th&ecirc;ta &agrave; la cryptographie sur courbes hyperelliptiques. (Applications of theta functions for hyperelliptic curve cryptography).
30496,0,Voronoi Centered Radial Basis Functions.
30508,0,Quantitative Analysis of Open Curves in Brain Imaging: Applications to White Matter Fibers and Sulci.
30517,0,3D-mesh segmentation: automatic evaluation and a new learning-based method.
30532,0,Coherence problem between Business Rules and Business Processes.
30548,0,A contribution to Optimal Transport on incomparable spaces. (Une contribution au Transport Optimal sur des espaces incomparables).
30550,0,"Usuba, Optimizing Bitslicing Compiler. (Usuba, Compilateur Bitslicing Optimisant)."
30555,0,Multi-view Reconstruction and Texturing. (Reconstruction multi-vues et texturation).
30565,0,Publish Subscribe on Large-Scale Dynamic Topologies: Routing and Overlay Management.
30566,0,Lagrangian Relaxation - Solving NP-hard Problems in Computational Biology via Combinatorial Optimization.
30568,0,Surveillance et Diagnostic par le flux d'ateliers de production cyclique. (Flow Monitoring and Diagnosis of cyclic production Workshops).
30575,0,Estimation du Temps &agrave; Collision en Vision Catadioptrique. (Time to Collision Estimation on Catadioptric Vision).
30576,0,Couverture d'un mot bidimensionnel par un motif chevauchant. (Covering a bidimensional word with an overlapping pattern).
30580,0,Exploiting Model Structure in CEGAR Verification Method.
30585,0,Combinatoire analytique et mod&egrave;les d'urnes. (Analytic combinatorics and urn models).
30588,0,&Eacute;talonnage d'un instrument d'observation spatial actif. (Calibration of an active space telescope).
30592,0,"Streaming Tree Automata and XPath. (Flux XML, Requ&ecirc;tes XPath et Automates)."
30605,0,"Coloring, packing and embedding of graphs. (Coloration, placement et plongement de graphes)."
30611,0,Optimisation multicrit&egrave;re sous incertitudes: un algorithme de descente stochastique. (Multiobjective optimization under uncertainty: a stochastic descent algorithm).
30614,0,"Shortest paths calculations, and applications to medical imaging."
30628,0,Recherche d'Information Collaborative. (Collaborative Information Retrieval).
30631,0,Tree-Representation of Set Families in Graph Decompositions and Efficient Algorithms.
30634,0,Contributions au montage automatique de sc&egrave;nes complexes multi-vues en interaction avec l'environnement. (Contibutions to automatic editing of complex multi-view scene in interaction with environment).
30637,0,Indexation sonore : recherche de composantes primaires pour une structuration audiovisuelle. (Audio classification: search of primary components for audiovisual structuring).
30638,0,Finite unions of balls with inner and outer margins. (Unions finies de boules avec marges interne et externe).
30645,0,Lessico-Grammatica dell'italiano. Le costruzioni intransitive. (Lexique-grammaire de l'italien. Constructions intransitives).
30657,0,Pilotage reactif d'un robot mobile : etude du lien entre la perception et l'action. (Reactive navigation for a mobile robot : mapping perception to action).
30661,0,Domaines abstraits en programmation par contraintes. (Abstract Domains in Constraint Programming).
30678,0,Mesures de discrimination et leurs applications en apprentissage inductif. (Discrimination measures and theirs applications in inductif learning).
30687,0,Conception formelle de documents hypermedias portables.
30689,0,Rotations Discretes et automates cellulaires. (Discrete Rotations and Cellular Automata).
30690,0,"Tolerating Transient, Permanent, and Intermittent Failures. (Tol&eacute;rer les fautes transitoires, permanentes et intermittentes)."
30693,0,Mathematical modeling of liver tumor.
30702,0,Diagnostic par reconnaissance des formes : application &agrave; un ensemble convertisseur - machine asynchrone. (Diagnosis by Pattern Recognition: application on a set inverter - induction machine).
30708,0,Une approche meta-design des learning games pour d&eacute;velopper leur usage. (A meta-design approach of learning games to developp their use).
30714,0,"LIDIA-1 : une premi&egrave;re maquette vers la TA Interactive ""pour tous"". (LIDIA-1: a first mock-up towards Interactive MT 'for everyone')."
30715,0,Tractographie cardiaque optimale par IRM du tenseur de diffusion. (Optimal cardiac tractography using DT-MRI).
30719,0,Assistance visuelle des malvoyants par traitement d'images adaptatif. (Visual assistance of visual impaired people by adaptive image processing).
30736,0,Reconnaissance automatique du locuteur par des GMM &agrave; grande marge. (Speaker recognition using discriminative learning of Large Margin GMM).
30740,0,Learning Deep Visual Representations. (Apprentissage de Repre'sentations Visuelles Profondes).
30746,0,Audio and Visual Rendering with Perceptual Foundations.
