,cluster,title
25586,3,A formal theory of railway track networks in higher-order logic and its applications in interlocking design.
25606,3,Quality of service management in IP networks.
25640,3,Real-time applications of artificial neural networks.
25675,3,Efficiently accessing devices across local area networks.
25681,3,"Integration of principal component analysis, fuzzy C-means and artificial neural networks for localised environmental modelling of tropical climate."
25751,3,Accuracy estimation for sensor networks.
25754,3,New generation IP quality of service over broadband networks.
25799,3,"Memory, emotions and neural networks : associative learning and memory recall influenced by affective evaluation and task difficulty."
25817,3,Quality of Service optimisation framework for Next Generation Networks.
25818,3,Decentralised control of wireless sensor networks.
25830,3,Interconnection networks for parallel and distributed computing.
25832,3,System level modelling and design of hypergraph based wireless system area networks for multi-computer systems.
25843,3,Actor-oriented programming for resource constrained Multiprocessor Networks on Chip.
25881,3,Supervised learning in multilayer spiking neural networks.
25893,3,The dynamic counter-based broadcast for mobile ad hoc networks.
25911,3,Artificial development of neural-symbolic networks.
25925,3,Security for mobile ad-hoc networks.
25948,3,An empirical study towards efficient learning in artificial neural networks by neuronal diversity.
25985,3,"Design and performance study of algorithms for consensus in sparse, mobile ad-hoc networks."
25995,3,An elementary proposition on the dynamic routing problem in wireless networks of sensors.
26011,3,Efficient and scalable replication of services over wide-area networks.
26040,3,High performance communication framework for mobile sinks wireless sensor networks.
26057,3,Learning in adaptive networks: analytical and computational approaches.
26066,3,A system for embedded machine vision using FPGAs and neural networks.
26079,3,Unsupervised neural networks for visualisation of data.
26094,3,"Cognitive modelling of attentional networks : efficiencies, interactions, impairments and development."
26119,3,Achieving quality of service in mobile ad hoc networks containing packet forwarding attackers.
26121,3,The application of ensemble neural networks for partial discharge pattern recognition.
26128,3,Load-aware traffic control in software-defined enterprise Wireless Local Area Networks.
26129,3,Efficient security management for active networks.
26145,3,Differentiating noise and modulators in artificial neural networks.
26181,3,Privacy engineering for social networks.
26191,3,A location and mobility-aware routing framework for improving multimedia streaming performance in Mobile Ad-hoc Networks.
26201,3,Run-time compilation techniques for wireless sensor networks.
26222,3,Investigating TCP performance in mobile ad hoc networks.
26228,3,Learning from small and imbalanced dataset of images using generative adversarial neural networks.
26242,3,Multiresolution neural networks for image edge detection and restoration.
26247,3,Emergence in the security of protocols for mobile ad-hoc networks.
26271,3,Langrange programming neural networks for nonlinear Volterra system identification.
26274,3,Using current uptime to improve failure detection in peer-to-peer networks.
26276,3,Autonomous energy efficient protocols and strategies for wireless sensor networks.
26319,3,The interconnection of local area networks using bridges.
26322,3,Multiframe image enhancement using self-delaying dynamic networks.
26374,3,Active module identification in biological networks.
26381,3,Small-world interconnection networks for large parallel computer systems.
26412,3,Cross-modal classification and retrieval of multimodal data using combinations of neural networks.
26413,3,Combining case-based reasoning with neural networks in diagnostic systems.
26448,3,Forecasting of the ship demolition market using artificial neural networks.
26494,3,Fast learning artificial neural networks for classification.
26505,3,Optimizing heterogeneous 3D networks-on-chip architectures for low power and high performance applications.
26523,3,Private and censorship-resistant communication over public networks.
26539,3,Supporting quality of service guarantees across multi-hop heteogeneous networks.
26542,3,The design and performance evaluation of a proactive multipath routing protocol for mobile ad hoc networks.
26565,3,A dynamic scheduling algorithm for open and programmable networks.
26569,3,Non-linear modelling through artificial neural networks.
26584,3,Recurrent neural networks for time series prediction.
26589,3,QoS mechanisms for packet-based mobile networks.
26596,3,On-line learning in spiking neural networks : design and applications.
26604,3,Development and evaluation of a novel tool for real-time control and remote monitoring ove local area networks.
26605,3,Learning and computing with biologically plausible neural networks.
26620,3,"Detecting, tracing and mitigating against denial of service in IP networks."
26663,3,Computational analyses of spatial information processing using radial basis function networks.
26669,3,An intelligent-agent approach for managing congestion in W-CDMA networks.
26698,3,Energy-time efficient routing algorithms for mobile ad hoc networks.
26739,3,Multi layered radial basis function networks and the application of state space control theory to feedforward neural networks.
26798,3,Multi-task learning with convolutional neural networks.
26801,3,New fault tolerant routing algorithms for k ary n cube networks.
26808,3,A bio-inspired load balancing technique for wireless sensor networks.
26815,3,Edge prediction and community detection in complex networks.
26886,3,Knowledge derivation and data mining strategies for probabilistic functional integrated networks.
26922,3,Enhancing OSPF to provide adaptive traffic distribution with networks for improved QoS performance.
26928,3,A hybrid object-oriented environment integrating neural networks and expert systems.
26935,3,Models for information propagation in opportunistic networks.
26953,3,Autonomous mobility in multilevel networks.
26960,3,Network routing optimisation and effective multimedia transmission to enhance QoS in communication networks.
26961,3,Design of reliable networks with flows.
26979,3,High frequency internet protocol for wide area networks.
26989,3,Wireless sensor networks and their industrial applications.
26992,3,Neural networks for analysing music and environmental audio.
27070,3,Monitoring quality of service on broadband networks.
27078,3,"Near optimal routing protocols for source location privacy in wireless sensor networks: modelling, design and evaluation."
27112,3,Efficient routing and communication algorithms for wireless mesh networks.
27149,3,Modelling hierarchical musical structures with composite probabilistic networks.
27171,3,The performance requirements for reliability in wireless networks.
27193,3,End-to-end delay analysis for small/medium scale IP networks.
27197,3,Embedded real-time networks for control applications.
27198,3,Organisations as social networks: understanding proactive information behaviour.
27228,3,The formal evaluation and design of routing protocols for wireless sensor networks in hostile environments.
27246,3,Control-theoretic approaches for efficient transmission on IEEE 802.11e wireless networks.
27259,3,Using linked data in purposive social networks.
27279,3,Trust computational models for mobile ad hoc networks: recommendation based trustworthiness evaluation using multidimensional metrics to secure routing protocol in mobile ad hoc networks.
27325,3,Distributed target tracking in wireless camera networks.
27338,3,Aspects of lexical development in artificial neural networks.
27349,3,Theoretical aspects of generalization in feed-forward neural networks.
27352,3,Asymmetric traffic load modelling for local area networks.
27358,3,Design and analysis of spreading code and transceiver architectures for optical CDMA networks.
27366,3,Packet and circuit-switched data networks.
27385,3,New techniques for learning parameters in Bayesian networks.
27386,3,A reliable and energy efficient cognitive radio multichannel MAC protocol for ad-hoc networks.
27387,3,Neural networks as artificial memories for association rule mining.
27402,3,Cognitive and adaptive routing framework for mobile ad-hoc networks.
27489,3,Adaptive resource allocation algorithms for data and energy integrated networks supporting Internet of Things.
27548,3,Long-term transport support mechanisms for next generation geo satellite access networks.
27579,3,The application of data clustering algorithms in packet pair/stream dispersion probing of wired and wired-cum-wireless networks.
27590,3,Security assessment of radial distribution networks by digital computer: an operational and design aid for area Electricity Boards.
27596,3,Neighbour discovery and distributed spatio-temporal cluster detection in pocket switched networks.
27614,3,Speech analysis using very low-dimensional bottleneck features and phone-class dependent neural networks.
27615,3,Vehicular wireless communication.
27635,3,Discrete value-based bandwith provisioning &amp; routing complexity in IP networks.
27639,3,A novel routing strategy for public wide area ATM networks.
27655,3,Cooperative resource pooling in multihomed mobile networks.
27715,3,Seamless parallel computing on heterogeneous networks of multiprocessor workstations.
27717,3,Using deep neural networks for speaker diarisation.
27738,3,Kohonen self-organising neural networks in speech signal processing.
27776,3,A knowledge-based approach to multiplayer games on peer-to-peer networks.
27778,3,A self-organising distributed location server for ad hoc networks : a comprehensive analysis of using self-organising agents for storing location information in ad hoc networks.
27782,3,Securing the 'Internet of Things': decentralised security for wireless networks of embedded systems.
27795,3,Securing routing protocols in mobile ad hoc networks.
27800,3,Stability analysis of dynamical neural networks.
27807,3,Exploiting social networks for recommendation in online image sharing systems.
27871,3,Physical layer security in wireless networks : design and enhancement.
27902,3,Tree based methods for rule extraction from artificial neural networks.
27919,3,A data protection architecture for derived data control in partially disconnected networks.
27920,3,Face recognition and face detection based on wavelets and neural networks.
27930,3,Creative design of evolutionary neural networks.
27944,3,Toward a real-time computational analysis middleware for scientific observation that employ sensor &amp; mobile networks.
27971,3,Scalable interconnect strategies for neuro-glia networks using Networks-on-Chip.
28044,3,A grounded theory analysis of complex service networks.
28050,3,Evaluating recursive relational queries modelled by networks of coroutines.
28069,3,Bigraphs with sharing and applications in wireless networks.
28105,3,Decision support using Bayesian networks for clinical decision making.
28130,3,Canonical correlation analysis and artificial neural networks.
28136,3,Quantum recurrent neural networks for filtering.
28152,3,Wireless sensor network control through statistical methods.
28170,3,Performance modelling and analysis of deadlock recovery routing algorithms in multicomputer interconnection networks.
28178,3,Scalable hierarchical networks-on-chip architecture for brain-inspired computing.
28188,3,CODA : complex organic distributed architecture for intelligent reconfiguration of mobile networks.
28239,3,Cross-layer operation aided wireless networks.
28240,3,Towards an adaptive solution to data privacy protection in hierarchical wireless sensor networks.
28281,3,QoS-aware adaptive resource management in OFDMA networks.
28282,3,Deep complex-valued neural networks for natural language processing.
28288,3,Dynamics of neural networks and disordered spin systems.
28289,3,Wide deep neural networks.
28292,3,Connection robustness for wireless moving networks using transport layer multi-homing.
28300,3,Symmetry and degeneracy in nonconvex optimisation problems: application to heat recovery networks.
28399,3,Modular neural networks applied to pattern recognition tasks.
28403,3,Practical privacy and security for opportunistic networks.
28437,3,An inertial motion capture framework for constructing body sensor networks.
28439,3,Traffic profiles and performance modelling of heterogeneous networks.
28440,3,A novel systems design approach to wireless sensor networks for industrial applications.
28445,3,Integrating expert systems and neural networks for on-line statistical process control.
28447,3,Advanced IPv6 mobility management for next generation wireless access networks.
28468,3,Investigation of data dissemination techniques for opportunistic networks.
28477,3,Autonomous learning in logic neural networks.
28483,3,A distributed model for dynamic optimisation of networks.
28507,3,ASKNet : automatically creating semantic knowledge networks from natural language text.
28514,3,Applications of Artificial Neural Networks (ANNs) in exploring materials property-property correlations.
28535,3,Quality of service for high-speed interconnection networks onboard spacecraft.
28589,3,Radio resource management for cognitive radio networks.
28591,3,Optimizing deep learning networks using multi-armed bandits.
28596,3,High QoS and energy efficient medium access control protocols for wireless sensor networks.
28627,3,Optimisation of image processing networks for neuronal membrane detection.
28677,3,Energy efficiency of P2P and distributed clouds networks.
28751,3,QoE-centric control and management of multimedia services in software defined and virtualized networks.
28766,3,Delay-oriented active queue management in TCP/IP networks.
28770,3,Monitoring computer-based training over computer networks.
28775,3,A three dimensional Gaussian beam diffraction approach to analysis of quasi-optical networks.
28777,3,Effective monitoring of slow suspicious activites on computer networks.
28787,3,Automatic problem decomposition using co-evolution and modular neural networks.
28803,3,Aspects of simple scene analysis with learning networks.
28844,3,Analysing time series using artificial neural networks.
28871,3,Planning and deployment of wireless sensor networks.
28891,3,Modelling continuous sequential behaviour to enhance training and generalization in neural networks.
28897,3,Inferring interestingness in online social networks.
28946,3,"Cloud-Radio Access Networks : design, optimization and algorithms. (Cloud-Radio Access Networks : Conception, optimisation et algorithmes)."
29008,3,"Contributions to Modeling, Structural Analysis, and Routing Performance in Dynamic Networks."
29513,3,Medium Access Control Facing the Dynamics of Wireless Sensor Networks.
29599,3,A resource-aware embedded commucation system for highly dynamic networks.
29827,3,Allocation de ressource opportuniste dans les r&eacute;seaux sans fil multicellulaires. (Opportunistic resource allocation in wireless multicellular networks).
29921,3,Designing Adaptive Replication Schemes for Efficient Content Delivery in Edge Networks.
29963,3,Analyses statistiques des communications sur puce. (Networks on chip statistical traffic analysis).
30201,3,Channel Allocation in Mobile Wireless Networks. (Allocation de canaux dans les r&eacute;seaux sans fil mobiles).
30325,3,Access Selection and Pricing in Multi-Operator Wireless Networks. (Selection d'acces et Tarification dans les Reseaux sans Fils a Multi-operateurs).
30591,3,Combinatorial aspects of genome rearrangements and haplotype networks.
30665,3,"Re'seaux urbains de capteurs sans-fil : Applications, caracte'risation et protocoles. (Urban wireless sensors networks : Applications and protocols)."
30789,3,Supervision de r&eacute;seaux d'objets intelligents communicants sans fil. (Monitoring of wireless smart sensor networks).
30802,3,Conception d'un support de communication opportuniste pour les services pervasifs. (Pervasive Service Provisioning in Intermittently Connected Hybrid Networks).
30954,3,Supervision des R&eacute;seaux et Services Ad-Hoc. (Management of Ad-Hoc Networks and Services).
31097,3,Une auto-organisation et ses applications dans les r&eacute;seaux ad hoc et hybrides. (A self-organization and its applications in ad hoc and hybrid networks).
31331,3,Resource allocation in dense wireless communication networks. (Allocation de ressources dans les r&eacute;seaux sans fil denses).
31343,3,Optimization of Wireless Networks : Freshness in Communications. (Optimisation des r&eacute;seaux sans-fil : fra&icirc;cheur en communication).
31658,3,Ultra Wide Band Ad-Hoc Sensor Networks: A Multi-Layer Analysis. (R&eacute;seaux de capteurs ad-hoc Ultra Wide Band : une analyse multi couche).
31667,3,Radio Resource Management in LTE Networks : Load Balancing in Heterogeneous Cellular Networks. (Gestion des ressources radio dans les r&eacute;seaux LTE).
31668,3,Analysis of Large-Scale Biological Networks with Constraint-Based Approaches over Static Models.
31923,3,Mobile wireless sensor network architecture: Applications to mobile sensor deployment.
31960,3,Conceptual Approaches for Securing Networks and Systems.
32128,3,Performance evaluation of mobile wireless networks. (Evaluation des peformances des reseaux sans-fil mobiles).
32252,3,Models and algorithms for metabolic networks: elementary modes and precursor sets.
32448,3,Opinions Mining from Posters' Users in Social Networks. (Opinions Mining from Posters' Users in Social Networks).
32572,3,Cross-layer techniques for Wireless Local Area Networks. (Approche inter-couches dans les r&eacute;seaux sans fil).
32598,3,Auto-organisation des r&eacute;seaux sans-fil multi-sauts dans les villes intelligentes. (Self-organisation of multi-hop wireless networks in smart cities).
32706,3,Point-to-point shortest paths on dynamic time-dependent road networks.
32995,3,Opportunistic Data Dissemination in Ad-Hoc Cognitive Radio Networks.
33036,3,Evaluation and Optimization in Dense Wireless Networks. (Evaluation et Optimisation des R&eacute;seaux Sans Fil Denses).
33130,3,Communication Mechanisms For Message Delivery In Heterogeneous Networks Prone To Episodic Connectivity.
33320,3,Joint Network/Channel Decoding over Noisy Wireless Networks.
33376,3,A multimedia ontology-driven architecture for autonomic quality of service management in home networks.
33630,3,Adaptive Medium Access Control for Heterogeneous Wireless Sensor Networks.
34055,3,Caching and prefetching for efficient video services in mobile networks.
34365,3,"Energy efficiency in wireless ad hoc and sensor networks: routing, node activity scheduling and cross-layering."
34408,3,Assessment and parametric modelling of speech qualitiy in voice over IP networks.
34412,3,Improved route caching strategies for on demand routing protocols in mobile ad hoc networks.
34419,3,Resource management for virtual network structures in multi-service networks.
34421,3,Efficient data management in wireless sensor networks using peer-to-peer techniques.
34427,3,Designing efficient network interfaces for system area networks.
34449,3,Load specification and load generation for multimedia traffic loads in computer networks.
34453,3,Evaluation of spatio-temporal queries in sensor networks.
34481,3,A schema-based peer-to-peer infrastructure for digital library networks.
34488,3,Efficient non-spatial and spatial simulation of biochemical reaction networks.
34491,3,"Distributed learning in sensor networks: an online trained spiral recurrent neural network, guided by an evolution framework, making duty cycle reduction more robust."
34521,3,Self-regulating neurons: a model for synaptic plasticity in artificial recurrent neural networks.
34543,3,Cross-layer bandwidth management and optimization in TDMA based wireless mesh networks using network coding.
34550,3,Situation awareness for mobile information access in heterogeneous wireless networks.
34574,3,Collective dynamics in networks of pulse coupled oscillators.
34584,3,Intrusion prevention and detection in wireless sensor networks.
34599,3,Algorithms for energy efficiency in wireless sensor networks.
34632,3,Security concepts for robust and highly mobile ad-hoc networks.
34660,3,Characteristics and modeling of wireless LAN channels for multimedia home networks.
34666,3,Algorithms for the Steiner problem in networks.
34673,3,Aspects of k-k routing in meshes and OTIS networks.
34682,3,Applied Formal Methods in Wireless Sensor Networks.
34685,3,Fundamental storage mechanisms for location-based services in mobile ad-hoc networks.
34686,3,Selfish routing in networks.
34709,3,Statistical sampling for non intrusive measurements in IP networks.
34717,3,On computer aided modeling of photonic systems and networks.
34736,3,Self-Coordinated Radio Resource Management for Dense and Chaotic Wireless Networks.
34740,3,Robust and low-communication geographic routing for wireless ad hoc networks.
34760,3,Efficient planning and offline routing approaches for IP networks.
34768,3,Database transaction management in mobile ad-hoc networks.
34788,3,Configuration checking and design optimization of storage area networks.
34812,3,Differentiated traffic-based interconnection agreements for next generation networks.
34818,3,Reinforcement learning with recurrent neural networks.
34829,3,"Self-adaptive hardware, software reconfigurable networks: concepts, methods, and implementation."
34846,3,Efficient algorithms for structuring wireless sensor networks.
34870,3,Managing metadata in open learning repositories and P2P networks.
34877,3,"A new authentication approach for seamless handover in IP networks: design, modelling, verification and performance evaluation."
34881,3,New analysis methods for gene expression data via construction and incorporation of biological networks.
34882,3,On the Spectral Evolution of Large Networks.
34890,3,On local behavior and global structures in the evolution of complex networks.
34891,3,Object Recognition in Video Surveillance Camera Networks.
34905,3,Leveraging social networks for analytical customer relationship management.
34921,3,Effective data dissemination over multi-hop gigabit wireless networks.
34936,3,A framework architecture for energy-aware routing protocols in wireless sensor networks.
34939,3,Towards efficient implementation of artifical neural networks in systems on chip.
34985,3,Algorithms for Efficient Communication in Wireless Sensor Networks - Distributed Node Coloring and its Application in the SINR Model.
35027,3,An agent-based modeling and simulation methodology for strategic inter-organizational networks.
35058,3,Seamless handover in mobile IP-based next generation networks: a cross-layer solution for ubiquitous communication over optimized routes in IPv6 networks.
35060,3,Application of local model networks to nonlinear system identification and control.
35062,3,Performance analysis of wireless ad hoc networks.
35072,3,Optimization problems in self-organizing networks.
35080,3,Performance evaluation of efficient resource management concepts for next generation IP networks.
35092,3,Wireless sensor network pattern based fault isolation in industrial applications.
35109,3,Towards Improved Control and Troubleshooting for Operational Networks.
35135,3,"Online QoS, Revenue Management for Third Generation Mobile Communication Networks."
35138,3,Page migration in dynamic networks.
35149,3,Supporting management of sensor networks through interactive visual analysis.
35162,3,Ultra low power MAC layer wake-up frame scheme for low cost and low traffic wireless sensor networks.
35170,3,Channel assignment and security in multi-channel multi-radio wireless mesh networks.
35208,3,Distributed resource allocation and management in heterogeneous networks.
35230,3,Computational inference of gene regulatory networks.
35238,3,"Enabling efficient, robust, and scalable wireless multi-hop networks: a cross-layer approach exploiting cooperative diversity."
35270,3,Resource management of disruption tolerant networks.
35287,3,Contact networks of mobile agents and spreading dynamics.
35303,3,"Congestion pricing as scalable, efficient and stable congestion control for future IP networks."
35321,3,Traffic engineering in MPLS networks with multiple objectives: modeling and optimization.
35327,3,A cross layer framework for network wide adaptations and optimizations in mobile ad hoc networks.
35338,3,Tunable reliability of information transport in wireless sensor networks.
35343,3,"Routing protocols for mobile ad hoc networks: classification, evaluation and challenges."
35355,3,Face image analysis with convolutional neural networks.
35371,3,Key distribution schemes for resource constrained devices in wireless sensor networks.
35392,3,Performance optimization of wireless infrastructure and mesh networks.
35399,3,"Approximate algorithms for efficient indexing, clustering, and classification in Peer-to-peer networks."
35419,3,Definition and configuration of reliable event detection for application in wireless sensor networks.
35432,3,User Profile Management and Selection in Context-Aware Service Platforms for Networks Beyond 3G.
35465,3,Signaling for secure and efficient QoS-aware mobility support in IP-based cellular networks.
35476,3,Exploiting network coding in lossy wireless networks.
35482,3,Integration of wireless sensor networks in pervasive computing scenarios.
35513,3,Fairness in computer networks.
35515,3,Distributed biconnectivity testing in Wireless multi-hop networks.
35534,3,Service placement in ad hoc networks.
35554,3,Advance reservations of bandwidth in computer networks.
35557,3,Reachback communication in wireless sensor networks.
35580,3,Efficient XML data management and query evaluation in wireless sensor networks.
35600,3,Biologically inspired sound processing using spiking neural networks.
35603,3,Holistic confidentiality in open networks.
35621,3,Neural networks and the complexity of languages.
35631,3,Firewall traversal in mobile IPv6 networks.
35659,3,Bifurcations in discrete time neural networks: controlling complex network behaviour with inputs.
35683,3,"Making broadband access networks transparent to researchers, developers, and users."
35717,3,Improving congestion control in IP-based networks by information sharing.
35726,3,Noncooperative scalar and vector-valued convex games with constraints and applications to competitive routing in communication networks.
35751,3,Power-aware online file allocation in dynamic networks.
35796,3,A user centric QoS management system for wireless home networks.
35799,3,Advanced transport protocols for wireless and mobile ad hoc networks.
35805,3,Adaptive service migration and transaction processing in wireless sensor networks.
35808,3,Architectures for communication between processes and software layers for a simulator for biological neural networks.
35825,3,Wireless multi-hop ad hoc networks: evaluation of radio disjoint multipath routing.
35875,3,A cross-layer framework for sensor networks.
35891,3,Denial-of-service detection and mitigation for SIP communication networks.
35896,3,Performance analysis of structured overlay networks.
35918,3,Computational Modeling of Biochemical Networks.
35938,3,Optimization of service provisioning in heterogeneous wireless networks: bearer service allocation and pricing.
35950,3,Secure Communication in Inter-Vehicle Networks.
35963,3,Performance assessment of resource management strategies for cellular and wireless mesh networks.
35965,3,Distributed and event-triggered optimization in multi-agent networks.
35970,3,Databases for moving objects in networks.
35971,3,Modeling user mobility for the simulation of wireless ad hoc access networks.
35973,3,Semi-automated reconstruction of biological networks based on a life science data warehouse.
35998,3,Scheduling in wireless networks with oblivious power assignments.
36002,3,Artificial neural networks for object recognition and localization.
36017,3,Top-k retrieval in peer to peer networks.
36059,3,Protection of data networks by enforcing congestion control on UDP flows.
36062,3,Modeling and Optimization Methods for Wireless Sensor and Mesh Networks.
36068,3,Flow-based routing in community networks.
36071,3,Connectivity and Decentralized QoS Provisioning in Vehicular Networks.
36082,3,Collaboration in opportunistic networks: rethinking mobile ad-hoc communication.
36101,3,Aggregate internet traffic: considerations for the planning of high speed IP networks.
36131,3,Signaling and networking in unstructured peer-to-peer networks.
36163,3,Ground Station Networks for Efficient Operation of Distributed Small Satellite Systems.
36197,3,Self-organizing neural networks for sequence processing.
36198,3,Trust based recommendations in multi-layer networks.
36203,3,Decentralized monitoring in mobile ad hoc networks: provisioning of accurate and location-aware monitoring information.
36205,3,Security in infrastructure-less and decentralized communication networks: location-based intrusion response and user-based cooperative decisions.
36211,3,Exploration based on neural networks with applications in manipulator control.
36212,3,Access control in wireless sensor networks.
36230,3,Atomic transaction processing in mobile ad hoc networks.
36322,3,Dynamic load balancing in peer-to-peer networks.
36327,3,Biologically inspired methods for organizing distributed services on sensor networks.
36339,3,Image compression by means of cellular neural networks.
36345,3,Wireless LAN performance studies in the context of 4G networks.
36349,3,Community analysis in dynamic social networks.
36355,3,Facets of online optimization: online dial-a-ride problems and dynamic configuration of all-optical networks.
36396,3,visone - Software for the Analysis and Visualization of Social Networks.
36447,3,Management support and CPU scheduling performance enhancement in wireless sensor networks.
36483,3,Securing wireless mesh networks: a three dimensional perspective.
36509,3,Fuzzy classifiers and their relation to cluster analysis and neural networks.
36550,3,Visual analysis of in-car communication networks.
36561,3,QoS in distributed wireless 802.11-based multi-hop networks.
36577,3,System Management Algorithms for Distributed Vision Networks.
36584,3,Self-organizing recurrent neural networks.
36588,3,Modeling and simulation of routing protocol for ad hoc networks combining queuing network analysis and ANT colony algorithms.
36590,3,Consistent data replication in mobile ad hoc networks.
36636,3,Multi-Layer Modeling of Service Networks The DAME Approach to Generic Dependency Analysis and Management for Evolution.
36641,3,Approximate information filtering in structured peer-to-peer networks.
36653,3,Extraction of information from the dynamical activities of neural networks.
36683,3,Key management for wireless ad hoc networks.
36687,3,Multihop connectivity in wireless ad hoc networks.
36703,3,Visual computing techniques for the reconstruction and analysis of anatomically realistic neural networks.
36722,3,Content-based image retrieval and the use of neural networks for user adaptation.
36729,3,Modeling and Performance Analysis of Networks with Flow Transformations.
36773,3,A framework for secure and efficient communication in mobile ad hoc networks.
36780,3,"Positioning and Scheduling of Wireless Sensor Networks: Models, Complexity, and Scalable Algorithms."
36781,3,Using mobile relays for ensuring connectivity in sparse networks.
36831,3,Lightweight Anomaly Detection for Wireless Sensor Networks.
36836,3,Protocols for telephone communications in wireless multi hop ad hoc networks.
36837,3,"Syntony: A Framework for UML-Based Simulation, Analysis, and Test with Applications in Wireless Networks."
36841,3,On the presence information of nodes in mobile ad-hoc networks.
36842,3,Security in wireless networks: a fresh approach.
36852,3,Indoor geolocation using wireless local area networks.
36878,3,A flexible design space exploration platform for wireless sensor networks.
36890,3,On fault-tolerant data placement in storage networks.
36918,3,A rule based programming model for wireless sensor networks.
36947,3,An approach to timeliness in wireless sensor network communications.
36952,3,VoIP performance of LTE networks: VoLTE versus OTT.
36955,3,Providing QoS for publish subscribe communication in dynamic ad-hoc networks.
36964,3,Context-based routing in dynamic networks.
36976,3,Handling insider attacks in wireless sensor networks.
36994,3,"On real world experiments with wireless multihop networks: design, realization, and analysis."
37024,3,Data distribution algorithms for storage networks.
37050,3,Structured peer-to-peer services for mobile ad hoc networks.
37067,3,Wireless communication networks: structure and dynamics of wireless multi-hop ad hoc communication networks.
37075,3,Service replication in wireless mobile ad hoc networks.
37080,3,Identification of nonlinear dynamic systems using neural networks with online parameter adjustment.
37082,3,Evolving artificial neural networks with complex genetic architectures.
37094,3,Abstraction-based verification of parameterized networks.
37120,3,A model driven architecture for adaptable overlay networks.
37127,3,Self-organizing construction of connected k-hop dominating sets in wireless sensor networks.
37144,3,Context-aware service provisioning in converging networks.
37166,3,Innovative and efficient communication methods for system area networks.
37167,3,Spike-timing dependent plasticity in recurrent networks.
37184,3,Synergy of communications and mobility in mobile wireless networks.
37187,3,Video multicast in peer-to-peer networks.
37226,3,Service discovery in mobile ad hoc networks.
37270,3,Scheduling with AND-OR networks.
37275,3,Multi-layer perceptron networks for ordinal data analysis: order independent online learning by sequential estimation.
37279,3,Embedded notion of emotion for autonomic decision making in wireless networks.
37291,3,Analysis and identification of boolean networks using harmonic analysis.
37320,3,Data management and routing in general networks.
37329,3,Performance evaluation of highspeed multimedia communication networks.
37348,3,Peer-to-peer networks based on random graphs.
37376,3,Performance issues of MAC and routing protocols in wireless sensor networks.
37381,3,"Indoor wireless metering networks: a collection of algorithms enabling low power, low duty cycle operations."
37396,3,Economics of standards in information networks: with 70 tables.
37397,3,Density-based clustering in large-scale networks.
37405,3,Mobility based routing overhead management in reconfigurable wireless ad hoc networks.
37414,3,Structured peer to peer overlays for wireless mobile ad hoc networks.
37422,3,Optimization of an interface abstraction layer for heterogeneous networks.
37441,3,Efficient admission control and routing for resilient communication networks.
37450,3,Localization of wireless sensor nodes based on local network density.
37458,3,"Modeling, simulation and evaluation of TCP, IP networks."
37472,3,Effective data transport for reliable end to end communication in multihop wireless networks.
37478,3,Feature selection and information fusion in hierarchical neural networks for iterative 3D-object recognition.
37492,3,Performance analysis and optimized operation of structured overlay networks.
37496,3,Evaluation and Innovation in Opportunistic Networks.
37499,3,"Advanced neural networks: finance, forecast, and other applications."
37518,3,Design and implementation of a multi-class network architecture for hardware neural networks.
37541,3,Routing optimization and capacity assignment in multi-service IP networks.
37560,3,Local structures determine performance within complex networks.
37592,3,Stepwise evolutionary training strategies for hardware neural networks.
37595,3,Efficiently processing complex queries in sensor networks.
37640,3,Cross domain and cross layer coarse grained quality of service support in IP-based networks.
37641,3,Multi-objective combinatorial optimization in topology planning of wireline broadband access networks.
37706,3,Stochastical models for networks in the life sciences.
37715,3,Supervised sequence labelling with recurrent neural networks.
37722,3,"Mobility management in IP-based networks: analysis, design, programming and computer-based learning modules."
37727,3,Dienstg&uuml;te in Wireless Mesh Networks.
37749,3,Algorithmic approaches to the Steiner problem in networks.
37758,3,Authentication in ad-hoc and sensor networks.
37789,3,Large wireless networks : fundamental limits and design issues.
37798,3,Energy Efficient Distributed Data Fusion In Multihop Wireless Sensor Networks.
37817,3,Large-Margin Structured Prediction Extensions of Neural Networks for Automatic Speech Recognition.
37823,3,Security of Internet of Things Devices and Networks.
37836,3,Distributed fair bandwidth sharing for lambda networks.
37845,3,Power-Controlled channel Access and Routing Protocols for MIMO-capable Wireless Networks.
37850,3,Opportunistic Communication in Extreme Wireless Sensor Networks: A step back towards the smart dust dream.
37860,3,Reliable multicast in wireless mesh networks.
37861,3,Understanding and Defending Against Malicious Identities in Online Social Networks.
37867,3,"Capacity Limit, Link Scheduling and Power Control in Wireless Networks."
37885,3,Computational Evaluation and Derivation of biological Networks in cancer and STEM cells.
37889,3,Interference Management in Non-cooperative Networks.
37890,3,Coding Schemes for Relay Networks.
37891,3,Nonlinear Inference in Partially Observed Physical Systems and Deep Neural Networks.
37897,3,On the Design of Next-Generation Routers and IP Networks.
37913,3,Predictive Analytics Lead to Smarter Self-Organizing Directional Wireless Backbone Networks.
37922,3,Efficient Geometric Algorithms for Wireless Networks.
37933,3,A Proactive Routing Protocol for Multi-Channel Wireless Ad-hoc Networks.
37935,3,Data Analysis and Query Processing in Wireless Sensor Networks.
37946,3,Spectrum sharing with limited feedback in cognitive radio networks.
