,cluster,title
17054,1,Loughborough University Spontaneous Expression Database and baseline results for automatic emotion recognition.
17057,1,A system for creating rich and interactive human digital memories.
17060,1,A Framework for Mobility.andTemporal Dimensions of Grid Systems.
17061,1,Matrix : a statistical method and software tool for linguistic analysis through corpus comparison.
17062,1,A machine learning framework for optimising file distribution across multiple cloud storage services.
17064,1,Combinators and bisimulation proofs for restartable systems.
17068,1,Novel techniques for audio music classification and search.
17073,1,Background modelling and performance metrics for visual surveillance.
17075,1,Integrated framework for mobile low power IoT devices.
17079,1,Query specification and accessing strategies for relational databases.
17080,1,An integrated index structure for object-oriented and spatio-temporal information systems.
17082,1,Computer based writing support for dyslexic adults using language constraints.
17083,1,Patch-based segmentation with spatial context for medical image analysis.
17087,1,Anaphora resolution for Arabic machine translation : a case study of nafs.
17091,1,An emergent framework for designers working in physical/digital spaces.
17101,1,Machine learning approaches for extracting protein complexes from protein-protein interaction networks.
17103,1,A query ambiguity model for cross-language information retrieval.
17109,1,Evaluating cloud migration options for relational databases.
17110,1,Model validation for robust control.
17118,1,A comparison of encoding schemes for neural network evolution.
17125,1,Multiple-camera studio methods for automated measurement of human motion.
17128,1,Method integration for real-time system design and verification.
17137,1,Algorithmic protocol and network configuration selection for WLAN performance optimization conditioned by service mix.
17148,1,Ravenscar-Java: Java Technology for High-Integrity Real-Time Systems.
17150,1,A CCTV system for scene analysis facilitating personnel enumeration and tracking.
17161,1,Measuring bounding volume effectiveness for collision avoidance in computer graphics.
17175,1,Statistics of image categories for computer graphics applications.
17180,1,Musical spacialised auditory feedback for a brain-computer interface.
17185,1,High sample-rate Givens rotations for recursive least squares.
17186,1,A natural language processing framework for automated assessment.
17192,1,Adaptive Response System for Distributed Denial-of-Service Attacks.
17193,1,Ontology engineering for ICT systems using semantic relationship mining and statistical social network analysis.
17196,1,A multiple-SIMD architecture for image and tracking analysis.
17197,1,Octree construction for imaging.
17202,1,Automated reasoning for reflective programs.
17206,1,UML Qos profile exploration for the specifications of a generic QoS metamodel for designing and developing good quality web services.
17208,1,Sequential recurrent connectionist algorithms for time series modeling of nonlinear dynamical systems.
17211,1,Adaptive algorithms for real-world transactional data mining.
17218,1,A user-centred design framework for context-aware computing.
17219,1,Wavelet based approaches for detection and recognition in ear biometrics.
17221,1,Image compression using BinDCT for Dynamic Hardware FPGAs.
17222,1,Pruned hierarchical local model networks for nonlinear system identification: neuro-fuzzy local model network-based nonlinear system identification using maximum likelihood partitioned hierarchical model trees and backward elimination pruning for structure optimisation.
17226,1,High-performance parallel computing for real-time signal processing and control.
17228,1,Design and implementation of languages for communicating sequential processes.
17234,1,A framework for preserving privacy in e-government.
17238,1,Programming model for a computer architecture base on free-space optical communications.
17240,1,Multi-Objective evolutionary algorithms for vehicle routing problems.
17256,1,Semantic service description framework for efficient service discovery and composition.
17258,1,A machine learning classification framework for early prediction of Alzheimer's disease.
17264,1,Static contract checking for Haskell.
17270,1,Evolutionary multiobjective optimisation for expensive and complex problems.
17276,1,Nanophotonic filters for digital imaging.
17277,1,Resource provisioning for virtualized server applications.
17284,1,Topic indexing and retrieval for open domain factoid question answering.
17294,1,Real-time content identification for events and sub-events from microblogs.
17295,1,Developing a model for school librarians in Scotland.
17296,1,Semantic modelling for discrete event simulation.
17297,1,A novel inpainting framework for virtual view synthesis.
17302,1,Consensus control for multi-agent sytems with input delay.
17304,1,Towards a file system for a scalable parallel computing engine.
17311,1,Tensor based source separation for single and multichannel signals.
17312,1,Creation and maintenance of a data base for large scale land survey data.
17316,1,New algorithms and mathematical tools for phylogenetics beyond trees.
17330,1,Cryptographic privacy-preserving enhancement method for investigative data acquisition.
17335,1,Brain-computer music interfacing: designing practical systems for creative applications.
17345,1,Supporting multi-user interface development for cooperative systems.
17347,1,MapReduce network enabled algorithms for classification based on association rules.
17348,1,Performance prediction for parallel database management systems.
17350,1,Exact analysis for requirements selection and optimisation.
17354,1,Hardware designs for function evaluation and LDPC coding.
17358,1,Notation for object-oriented design.
17366,1,Development of a methodology and an expert system for disaster recovery.
17370,1,Credibility assessment for Arabic micro-blogs using noisy labels.
17378,1,PROV-GTS: a template-based PROV graph transformation system for obscuring provenance confidential information.
17379,1,Training machine translation for human acceptability.
17384,1,Discovering physical visceral qualities for natural interaction.
17387,1,Efficient network selection schemes for an operator deployed cellular-WLAN heterogeneous network.
17393,1,Context classification for improved semantic understanding of mathematical formulae.
17396,1,Reinforcement planning for resource allocation and constraint satisfaction.
17398,1,Generic business process modelling framework for quantitative evaluation.
17402,1,A pseudonym-based solution for efficient security and enhanced privacy in VANET safety applications.
17403,1,Visual and by-example interactive systems for non-programmers.
17404,1,A spotlight based interest management approach for distributed virtual environments.
17406,1,Virtual reality for fixture design and assembly.
17408,1,Proxy compilation for Java via a code migration technique.
17410,1,"GOQL, a graphical query language for object-oriented database systems."
17411,1,Autocoding methods for networked embedded systems.
17413,1,An investigation of 3D visualisation and simulation systems for research and education.
17415,1,Enhanced root extraction and document classification algorithm for Arabic text.
17416,1,Antenna design with characteristic mode analysis for Internet of Things applications.
17418,1,Computer vision based interfaces for computer games.
17419,1,Extending quality and covariate analyses for gait biometrics.
17420,1,Programming languages and principles for read-write linked data.
17425,1,Automatic marking of shell programs for students coursework assessment.
17426,1,Open component-oriented multimedia middleware for adaptive distributed applications.
17427,1,Machine learning for high-level social behaviour.
17428,1,"Statistical data mining for Sina Weibo, a Chinese micro-blog: sentiment modelling and randomness reduction for topic modelling."
17435,1,An automated marking system for graphical user interfaces.
17438,1,A quantitative security assessment of modern cyber attacks: a framework for quantifying enterprise security risk level through system's vulnerability analysis by detecting known and unknown threats.
17448,1,Real-time algorithms for optimal CCD data reduction in high energy astronomy.
17453,1,Structural characterisation of L10 ordered materials for spintronics.
17456,1,Towards a semantic web of things for smart cities.
17464,1,Sentiment Analysis for micro-blogging platforms in Arabic.
17465,1,Infrastructure support for adaptive mobile applications.
17467,1,A coarse-grained dynamically reconfigurable MAC processor for power-sensitive multi-standard devices.
17470,1,An empirical investigation into strategies for guiding interactive search.
17472,1,Novel symbolic and sub-symbolic approaches for text based and multimodal sentiment analysis.
17473,1,Tool support for refactoring Haskell programs.
17478,1,Quarc : an architecture for efficient on-chip communication.
17485,1,Towards application-centric I/O benchmarking for parallel scientific applications.
17492,1,Combining representation learning with logic for language processing.
17503,1,A model for monitoring end-user security policy compliance.
17505,1,Spectral representation for matching and recognition.
17507,1,Network-aware resource management for mobile cloud.
17514,1,A semantic knowledge-based computational dictionary for support of natural language processing systems.
17515,1,Spectrum sharing systems for improving spectral efficiency in cognitive cellular network.
17518,1,Implicit surfaces for modelling and character animation.
17521,1,Novel fuzzy techniques for modelling human decision making.
17523,1,An empirical study of stream-based techniques for text categorization.
17525,1,Relational clustering models for knowledge discovery and recommender systems.
17527,1,PICASO : a computer language for art &amp; design.
17528,1,Advanced data-driven approaches for modelling and classification.
17532,1,Foundations for behavioural model elaboration using modal transition systems.
17533,1,A peer-to-peer incentives mechanism for sharing small and rare files.
17539,1,Boris : a framework for multi-agent systems design and deployment.
17541,1,Multitask and transfer learning for multi-aspect data.
17543,1,"A predictive real time architecture for multi-user, distributed, virtual reality."
17550,1,Supervisor and searcher co-operation algorithms for stochastic optimisation with application to neural network training.
17552,1,Hypermedia for prototyping and system integration in information systems development.
17553,1,An embedded system for image sensor control and date processing.
17555,1,A self adaptive architecture for image understanding.
17556,1,5G-U (5G on unlicensed band): coexistence Framework for 5GcCellular and IEEE 802.11ad/ay.
17569,1,Privacy-preserving targeted advertising for mobile devices.
17572,1,Social data mining for crime intelligence: contributions to social data quality assessment and prediction methods.
17573,1,VidIO : a model for personalized video information management.
17575,1,A probabilistic graphical model framework for higher-order term-based representations.
17578,1,Prosody resources and symbolic prosodic features for automated phrase break prediction.
17583,1,A symbolic execution framework for algorithm-level modelling and verification of computer microarchitecture.
17589,1,Tools and techniques for machine-assisted meta-theory.
17590,1,A computer aid for management.
17594,1,Parallel algorithms for combinatorial optimization on transputer arrays.
17606,1,Behaviour profiling for mobile devices.
17613,1,A logic-based modelling language and integer-programming framework for multicriteria optimisation.
17614,1,Feature extraction and encoding for video action recognition.
17616,1,End-to-end support for multimedia multipeer communications.
17618,1,A classification model for human error in collaborative systems.
17619,1,Process algebra with layers: a language for multi-scale integration modelling.
17624,1,Advanced non linear dimensionality reduction methods for multidimensional time series : applications to human motion analysis.
17626,1,Latent dependency mining for solving regression problems in computer vision.
17630,1,Knowledge engineering techniques for automated planning.
17634,1,Interval type-2 control design for fuzzy-model-based systems.
17636,1,Performance of a linear adaptive filter for interference suppression in wireless local area network.
17642,1,Dictionaries for fast and informative dynamic MRI acquisition.
17645,1,Donor electron states for silicon quantum computing: from single spins to scaled architectures.
17652,1,A fold/unfold transformation system for a non-strict language.
17662,1,Data-independent vs. data-dependent dimension reduction for pattern recognition in high dimensional spaces.
17664,1,Development of integrity policies for network management.
17667,1,Discriminative learning for structured outputs and environments.
17672,1,Techniques for ubiquitous reliable data storage.
17675,1,"An evaluation framework and selection tool for education apps usability, with a case study from health education apps."
17677,1,Towards a multimedia communication service for people with disabilities.
17686,1,A new model for e-business deployment in Libyan public universities.
17691,1,Improving requirements analysis : providing support for an extended CORE method.
17694,1,A software development framework for context-aware systems.
17695,1,"Robust, scalable, and practical algorithms for recommender systems."
17696,1,A transfer learning-aided decision support system for multi-cloud brokers.
17700,1,PROBE : a meta-heuristic for combinatorial optimisation problems.
17701,1,Optimization approaches for parameter estimation and Maximum Power Point Tracking (MPPT) of photovoltaic systems.
17702,1,A study of algorithms for parallel computers and VLSI systolic processor arrays.
17705,1,Measuring operational realities of security and privacy for deployed avionics.
17709,1,"DRAMA, a connectionist model for robot learning : experiments on learning a synthetic language by initiation in autonomous robots."
17716,1,Code size optimization for embedded processors.
17719,1,Unsupervised human activity analysis for intelligent mobile robots.
17721,1,Customisable and reconfigurable platform for optimising floating point computations.
17725,1,Developmental learning of preconditions for means-end actions from 3D vision.
17728,1,A cost analysis for a higher-order parallel programming model.
17734,1,Framework for web log pre-processing within web usage mining.
17739,1,Natural Language Processing methods for short informal text.
17750,1,WEBFRAME : a framework for informing web developers' methodology selection.
17755,1,Barrier trees for studying search landscapes.
17757,1,Combinatorial and convex optimization for probabilistic models in computer vision.
17759,1,Intelligent support for exploration of data graphs.
17764,1,Digital educational games on numeracy for 5-year-olds: application of eye tracking methodology.
17765,1,Low cost motion tools for animation.
17771,1,Enhanced database system for active design modelling.
17773,1,A system for developing programs by transformation.
17779,1,A genetic algorithm approach for combinatorial optimisation problems.
17786,1,Software agents for Internet-based knowledge engineering.
17792,1,REALISM : Reusable Elements for Animation using Local Integrated Simulation Models.
17795,1,Improved logic optimisation for field programmable gate arrays.
17799,1,Model checking for concurrent software architectures.
17800,1,A proof-of-proximity framework for device pairing in ubiquitous computing environments.
17802,1,Active model combination : an evaluation and extension of bagging and boosting for time series forecasting.
17810,1,Designing for embodied reflection.
17815,1,Cross-class transfer learning for visual data.
17826,1,Internet of Things for long distance parent-adult child relationships.
17827,1,Optimised cloud-based 6LoWPAN network using SDN/NFV concepts for energy-aware IoT applications.
17834,1,Applying case based reasoning and structural similarity for effective retrieval of expert knowledge from software designs.
17838,1,Customised light probes and inverse lighting methods for relighting.
17839,1,Pattern recognition using genetic programming for classification of diabetes and modulation data.
17841,1,Scalable support for process-oriented programming.
17844,1,A run time component model for building system software.
17847,1,Performance modeling and enhancement for IEEE 802.11 DCF.
17849,1,Flexible database management system for a virtual memory machine.
17860,1,Improving data quality for low-cost environmental sensors.
17870,1,Queueing analysis for cross-layer design with adaptive modulation and coding.
17883,1,Missing feature decoding and model adaptation for noisy speech recognition.
17885,1,New cryptanalysis and modelling for wireless networking.
17889,1,Custom computing for network security applications.
17895,1,A database query language for operations on historical data.
17909,1,Extending graph homomorphism and simulation for real life graph matching.
17910,1,Efficient iterative solution algorithms for numerical models of multiphase flow.
17911,1,Adaptive management and interoperability for secure semantic open services.
17915,1,Parallel algorithms for MIMD parallel computers.
17923,1,Computer structures for distributed systems.
17926,1,Localisation for virtual environments.
17935,1,Planning plausible human motions for navigation and collision avoidance.
17937,1,MICASSEM : an intelligent adaptive Multimedia Interface for Circuit board ASSEMbly.
17943,1,Performance characterization of computational resources for time-constrained job execution in P2P environments.
17947,1,A privacy enhancing infrastructure for context-awareness.
17951,1,Interval type-2 Atanassov-intuitionistic fuzzy logic for uncertainty modelling.
17953,1,Language support for service-level agreements for application-service provision.
17955,1,Algorithms for partitioning well-clustered graphs.
17959,1,Automatic dense 3D scene mapping from non-overlapping passive visual sensors for future autonomous systems.
17961,1,Semantics-based composition for aspect-oriented requirements engineering.
17974,1,A single-photon source for quantum networking.
17976,1,Subsethood-based data-driven fuzzy rule induction and its application for classification.
17982,1,Scalable abstractions for general-purpose parallel computation.
17985,1,Effective and efficient generation of Size-l object summaries for relational keyword search.
17989,1,Preprocessing for content-based image retrieval.
17998,1,Transformations for linguistic steganography.
18000,1,A framework for usable and secure system design.
18002,1,New algorithms and methodology for analysing distances.
18005,1,Protection performance study for secondary systems with IEC61850 process bus architecture.
18009,1,Optimising communication structure for model checking.
18016,1,Minimally supervised techniques for bilingual lexicon extraction.
18019,1,Novel scanning techniques for CCD image capture and display.
18024,1,Practical reasoning models for situated autonomic and deliberative regulation systems.
18034,1,Evolutionary algorithms for practical sensor fault tolerant control.
18036,1,An investigation of real-time generation of test vectors for ASIC logic verification.
18039,1,Seeking improvements in detailed design support for software development projects.
18043,1,An evolvable hardware system for automatic optical inspection.
18045,1,SVG 3D graphical presentation for Web-based applications.
18049,1,A software-based character reader for office microcomputers.
18055,1,Distributed IT for integration and communication of engineering information for collaborative building design.
18056,1,An intelligent intrusion detection system for external communications in autonomous vehicles.
18059,1,Efficient hand orientation and pose estimation for uncalibrated cameras.
18061,1,Reconfigurable computing for advanced trading strategies.
18067,1,Evolutionary methods for the design of dispatching rules for complex and dynamic scheduling problems.
18068,1,Decision tree simplification for classifier ensembles.
18071,1,Global optimization algorithms for multi-level and generalized semi-infinite problems.
18073,1,A flexible multiprocessor resource sharing framework for Ada.
18074,1,Network and storage stack specialisation for performance.
18076,1,Software tools for conceptual schema integration.
18079,1,Some active queue management methods for controlling packet queueing delay : design and performance evaluation of some new versions of active queue management schemes for controlling packet queueing delay in a buffer to satisfy quality of service requirements for real-time multimedia applications.
18081,1,Norm awareness for virtual characters behaviour: a socio-cognitive approach.
18082,1,Blockiness and blurriness measurement for video quality assessment.
18089,1,Low-complexity near-optimum detection techniques for non-cooperative and cooperative MIMO systems.
18090,1,Expert systems for fault analysis.
18092,1,A tangible user interface for interactive data visualisation.
18094,1,Image understanding for automatic human and machine separation.
18101,1,Polymer thick film sensors for embedded smartcard biometrics and identity verification.
18103,1,Formal methods and tools for systems analysis and design.
18104,1,Real-time person re-identification for interactive environments.
18106,1,Methods for enhancing underwater imagery.
18107,1,Clausal resolution for branching-time temporal logic.
18108,1,Multigrid solution methods for nonlinear time-dependent systems.
18109,1,A novel multispectral and 2.5D/3D image fusion camera system for enhanced face recognition.
18110,1,A quality evaluation model for service-oriented software.
18112,1,Hybrid genetic algorithms for real world combinatorial optimization problems.
18113,1,"A framework for analysis, implementation and re-use in knowledge based engineering applications."
18114,1,Experimental user interface design toolkit for interaction research (IDTR).
18118,1,Information systems for tactical decision making.
18119,1,Faster : A hybrid algorithm for feature selection and record reduction.
18120,1,A flexible approach for mapping between object-oriented databases and XML : a two way method based on an object graph.
18142,1,Approximation lower and upper bounds for a selection of combinatorial optimization problems.
18144,1,Obstacle detection and emergency exit sign recognition for autonomous navigation using camera phone.
18147,1,Federated broker model for context provisioning in large-scale distributed context-aware systems.
18148,1,Group-based parallel multi-scheduling methods for grid computing.
18149,1,An effective multiple access policy for home telephone wiring in a home LAN.
18150,1,Resource allocation policies for service provisioning systems.
18157,1,High-fidelity colour reproduction for high-dynamic-range imaging.
18161,1,An IoT enabled system for marine data acquisition and cartography.
18165,1,Games for modal and temporal logics.
18166,1,A framework for exploiting emergent behaviour to capture 'best practice' within a programming domain.
18169,1,Semantic information systems engineering : a query-based approach for semi-automatic annotation of web services.
18173,1,Parallel computing for unstructured mesh algorithms.
18178,1,Neuro-evolution and deep-learning for autonomous vision based road-following.
18181,1,Robust and intelligent control approaches for biologically inspired motion generation with an anthropomorphic robot arm.
18183,1,Computer based design and simulation for manufacturing facilities relayout.
18185,1,Location intelligence : a decision support system for business site selection.
18186,1,"Computer vision and machine learning for in-play tennis analysis: framework, algorithms and implementation."
18187,1,Representation and learning schemes for sentiment analysis.
18196,1,Transfer learning for object category detection.
18198,1,Let's walk up and play!: design and evaluation of collaborative interactive musical experiences for public settings.
18200,1,A model driven approach for software reliability prediction.
18207,1,Semantics and logics for signals.
18215,1,Designing for numerical transcription typing : frequent numbers matter.
18222,1,Colour quantisation and compression of images for limited colour display devices.
18224,1,A programmable matching engine for application development in Linda.
18225,1,Design and run-time requirements modelling for adaptive systems.
18231,1,Monitoring middleware for distributed applications.
18232,1,Analysis of craquelure patterns for content-based retrieval.
18241,1,Toolbox for adopting computational thinking through learning Flash.
18247,1,Co-design for Wireless Feedback Control.
18251,1,Architecture for dynamic and secure group working.
18257,1,Parallel sparse matrix solution for direct circuit simulation on a multiple FPGA system.
18266,1,Wavelet techniques for colour document image coding.
18273,1,Cascade of classifier ensembles for reliable medical image classification.
18276,1,Semantics and statistics for automated image annotation.
18282,1,Plant segmentation for growth analysis in temporal datasets.
18285,1,Feature selection and casual discovery for ensemble classifiers.
18286,1,A multi-layer model for e-government information security assessment.
18287,1,J-model : an open and social ensemble learning architecture for classification.
18294,1,Distributed representations for compositional semantics.
18295,1,Schemes for learning and behaviour : a new expectancy model.
18296,1,A framework for supporting fault-tolerant objects in distributed systems.
18297,1,Profile-based summarisation for web site navigation.
18298,1,A parallel process model and architecture for a Pure Logic Language.
18301,1,Performance Trees : A Query Specification Formalism For Quantitative Performance Analysis.
18305,1,Development of new intelligent autonomous robotic assistant for hospitals.
18315,1,Matching hierarchical structures for shape recognition.
18319,1,Using ideation tools for face-to-face collaboration within complex design problems.
18320,1,Global optimisation techniques for image segmentation with higher order models.
18325,1,Neural models for speaker recognition.
18332,1,Adaptive modelling and planning for learning intelligent behaviour.
18338,1,Reconfigurable computing for shape-adaptive video processing.
18340,1,Self-adaptation via concurrent multi-action evaluation for unknown context.
18341,1,Parallel algorithms for hypergraph partitioning.
18344,1,Dynamic slicing for debugging distributed programs.
18351,1,Eye-gaze interaction techniques for use in online games and environments for users with severe physical disabilities.
18354,1,Safecharts: A Statecharts Variant for Safety-Critical Systems Design.
18355,1,Robust analysis and synthesis for uncertain negative-imaginary systems.
18358,1,"An extensible static analysis framework for automated analysis, validation and performance improvement of model management programs."
18365,1,Distributed and privacy preserving algorithms for mobility information processing.
18367,1,Enhanced class imbalance learning methods for support vector machines application to human miRNA gene classification.
18368,1,Business Process Access Control (BPAC) : workflow-based authorisation for complex systems.
18371,1,Using policy to control data synchronisation in middleware for an ad-hoc mobile network.
18380,1,Interaction-driven user interface personalisation for mobile news systems.
18382,1,A service infrastructure for change-tolerant context-aware applications.
18388,1,Resource allocation schemes for multiuser wireless communication systems powered by renewable energy sources.
18392,1,Preserving individual privacy in context-aware ubiquitous computing environments - an intelligent and distributed agent technology for context-dependent privacy control.
18399,1,Proxy compilation of dynamically loaded Java classes for embedded systems.
18401,1,Models of spatially-localised facial dynamics for robust expression recognition.
18403,1,Defining models for project management processes.
18415,1,Deep learning for real world face alignment.
18417,1,Metric learning for incorporating privileged information in prototype-based models.
18420,1,Reliable communication protocols for high-performance computing.
18429,1,Natural Language Generation (NLG) of discourse relations for different reading levels.
18431,1,Document flow model : a formal notation for modelling asynchronous web services.
18434,1,Wired/wireless network based technologies for remote monitoring and control.
18435,1,Performance evaluation and user interface design for isolated speech recognition.
18436,1,"Leveraging structure for learning representations of words, sentences and knowledge bases."
18441,1,Digital correlation techniques for identifying dynamic systems.
18444,1,A framework for quality of service evaluation in distributed environments.
18447,1,Design and implementation of a language for manipulating algebraic formulae.
18448,1,A machine learning clustering technique for autism screening and other applications.
18451,1,J-Spectral Factorisaiton for Automotive Powertrain Controls.
18452,1,A context information service for mobile applications.
18461,1,Hardware architectures for machine learning training.
18462,1,Datapath and memory co-optimization for FPGA-based computation.
18468,1,Intelligent analysis for multi-level data-driven prediction.
18470,1,Methods for resolving inconsistencies in ontologies.
18472,1,Operating system simulations for parallel processes and parallel processors.
18475,1,A computational dynamical model of human visual cortex for visual search and feature-based attention.
18479,1,Transmission electron tomography : quality assessment and enhancement for three-dimensional imaging of nanostructures.
18480,1,Some applications of hierarchical control for dynamics systems.
18486,1,A distributed rule-based expert system for large event stream processing.
18489,1,Voltage collapse indicators for on-line voltage security monitoring in power systems.
18495,1,Using 3D visual data to build a semantic map for autonomous localization.
18496,1,A framework for integrating and transforming between ontologies and relational databases.
18512,1,Embedding approaches for relational data.
18535,1,Theories for Session-based Governance for Large-scale Distributed Systems.
18542,1,Iterative compilation and performance prediction for numerical applications.
18547,1,Computer aided system for intelligent implementation of machine tool error reduction methodologies.
18549,1,A biologically inspired neural architecture for emotional robots.
18556,1,Pragmatic cost estimation for web applications.
18557,1,On guided model-based analysis for ear biometrics.
18558,1,Incremental inductive logic programming for learning from annotated copora.
18562,1,Automatic coding from ZedCharts to SPARK Ada for safety-critical systems.
18565,1,Novel Internet based methods for chemical information control.
18571,1,Heuristics for AI planning in hybrid systems.
18583,1,Machine learning techniques for implicit interaction using mobile sensors.
18584,1,Data analytics and methods for improved feature selection and matching.
18585,1,Application and development of high-density functional near infrared spectroscopy for traumatic brain injury.
18596,1,A study of simulated annealing techniques for multi-objective optimisation.
18610,1,Predictive trend mining for social network analysis.
18615,1,A guidance control strategy for an unmanned submersible.
18617,1,A database query language for operations on graphical objects.
18618,1,Bandit algorithms for searching large spaces.
18622,1,Hard and soft computing techniques for non-linear modeling and control with industrial applications.
18634,1,"A formal model for personalities, adaptive hyperlink-based systems."
18635,1,Service discovery as an assisted alternative network detection method for reconfigurable terminals.
18636,1,Strategies for image visualisation and browsing.
18644,1,Representation decomposition for knowledge extraction and sharing using restricted Boltzmann machines.
18651,1,A software architecture for selective fault-tolerance in distributed systems.
18652,1,A hierarchically organised genetic algorithm for fuzzy network synthesis.
18669,1,Electron spin resonance of molecular magnets for quantum information processing.
18671,1,Wet and sticky : a novel model for computer-based painting.
18673,1,"Designing, implementing, and testing hardware for cybersecurity."
18676,1,Learning systems for process identification and control.
18686,1,A photoplethysmography system optimised for pervasive cardiac monitoring.
18691,1,Robust deformable model for 3D face alignment and tracking.
18694,1,Capability-based coordination for open distributed systems.
18696,1,KAT-MeD : a task and model driven knowledge acquisition tool for medical diagnosis.
18698,1,Investigation into a real time 3D visual inspection system for industrial use.
18700,1,Unsupervised approaches to syntactic verb frame acquisition for biomedicine.
18702,1,Computational structures for application specific VLSI processors.
18703,1,Finger knuckle print and palmprint for efficient person recognition.
18707,1,Quality of service routing for real-time traffic.
18708,1,Scheduling and data management for parallel ray tracing.
18712,1,Investigation of late time response analysis for security applications.
18715,1,Multi-perspective modelling for knowledge management and knowledge engineering.
18716,1,Implementation techniques for object-oriented systems.
18717,1,"Distributed, shared and persistent objects: a model for distributed object-oriented programming."
18731,1,Network-provider-independent overlays for resilience and quality of service.
18741,1,Automatic tailoring and cloth modelling for animation characters.
18747,1,Content rendering and interaction technologies for digital heritage systems.
18749,1,Novel methods of image compression for 3D reconstruction.
18756,1,Directional edge and texture representations for image processing.
18765,1,Persuasive strategies for encouraging social interaction amongst older adults.
18770,1,A framework for modelling trust during information systems development.
18774,1,Optimising reconfigurable systems for real-time applications.
18776,1,Methods for morphology learning in low(er)-resource scenarios.
18777,1,Design aspects of object-oriented languages for parallel/distributed programming.
18778,1,Automatic error recovery for LR parsers in theory and practice.
18779,1,Non-linear prediction for speech processing.
18781,1,Digital rights management techniques for H.264 video.
18784,1,Software-orientated system design for field programmable gate arrays.
18800,1,Algorithms for parallel network content processing for multicore processors.
18803,1,Diffusion MRI for well-posed and optimal white matter microstructure characterisation: beyond single diffusion encoding.
18806,1,IKBS for real-time monitoring and control applications.
18810,1,An unsupervised neural learning approach to retrieval strategies for case-based reasoning and decision support.
18811,1,Quality-aware incentivisation for mobile crowd services.
18813,1,Rule-based semantic sensing platform for activity monitoring.
18816,1,Scalable reasoning for description logics.
18818,1,Mobile technologies for chronic condition management.
18831,1,Intelligent dynamic caching for large data sets in a grid environment.
18832,1,Pilot contamination mitigation for massive MIMO system using novel channel estimation techniques.
18840,1,Reinforcement learning and reward estimation for dialogue policy optimisation.
18842,1,An analysis framework for CSCW systems.
18846,1,Practical interference mitigation for Wi-Fi systems.
18856,1,Design patterns and component framework for building RTSJ-based real-time middleware.
18862,1,An investigation of Monte Carlo tree search and local search for course timetabling problems.
18865,1,Constructing fail-controlled nodes for distributed systems : a software approach.
18869,1,An Aggregation Alogorithm for Multi-Stage Stochastic Quadratic Programs.
18877,1,Games for syntactic control of interference.
18878,1,Designing a method for discovering expertise in cyber security communities: an ontological approach.
18880,1,Manual and automatic authoring for adaptive hypermedia.
18881,1,Bayesian inference for continuous time Markov chains.
18884,1,Lexical measurements for information retrieval : a quantum approach.
18885,1,A methodological framework for policy design &amp; analysis focusing on problem identification &amp; investigation.
18886,1,Snap-drift neural computing for intelligent diagnostic feedback.
18889,1,Resolution-based methods for linear-time temporal logics : with applications to formal verification.
18890,1,High-dimensional-output surrogate models for uncertainty and sensitivity analyses.
18892,1,Generation of referring expressions for an unknown audience.
18894,1,Improved neighbourhood search-based methods for graph layout.
18895,1,System concepts and formal modelling methods for business processes.
18896,1,Ensuring performance and correctness for legacy parallel programs.
18898,1,A typed operational semantics for type theory.
18905,1,Localisation and obfuscation techniques for enhanced multi-factor authentification in mcommerce applications.
18909,1,SIDL : design and specification of a compositional object-oriented model for generalised data management.
18910,1,A study of effective variational models and efficient numerical methods for image registration.
18917,1,Knowledge selection for planning in complex domains.
18919,1,Robust Control for Multi-Axis Test Rigs.
18926,1,Real-time pricing algorithms with uncertainty consideration for smart grid.
18927,1,Context-aware recommender systems for implicit data.
18929,1,Toward Shared Understanding : An Argumentation Based Approach for Communication in Open Multi-Agent Systems.
18938,1,Dynamic background modelling for foreground detection in surveillance video.
18943,1,Magnetic resonance compatible tactile force sensing using optical fibres for minimally invasive surgery.
18944,1,Synthesis of event-based controllers for software engineering.
18945,1,Architecture and protocols for decentralised group key management.
18946,1,Instantaneous modulation components for speaker identification.
18948,1,Data Transformation for Decision Tree Ensembles.
18949,1,Neural network heuristics for real-world classification : with an application to predict cancer recurrence.
18952,1,GECAF : a generic and extensible framework for developing context-aware smart environments.
18953,1,A novel representation for search-based model-driven engineering.
18954,1,Real-time digital observers for multivariable linear systems.
18964,1,MIMO antennas for mobile handset and tablet applications.
18966,1,A hybrid MIMD/DF compiler for parallel processing.
18970,1,Design issues for computer graphics in a general purpose computer system.
18971,1,A proof planning framework for Isabelle.
18974,1,Analysis of some algorithms for use on paged virtual memory computers.
18977,1,Novel intelligent data processing techniques for electronic noses : feature selection and neuro-fuzzy knowledge base.
18978,1,"Design, formalization and realization of harmonic box coordination language : an externally timed specification substrate for arbitrarily reliable distributed systems."
18980,1,An exploration of improvements to semi-supervised fuzzy c-means clustering for real-world biomedical data.
18983,1,Distributed learning for multi-agent control of a dynamic system.
18986,1,Contention management for distributed data replication.
18987,1,A framework for intelligent mobile notifications.
18991,1,A novel component based framework for covert data leakage detection.
18993,1,Technology enhanced accessible interaction framework and a method for evaluating requirements and designs.
18997,1,Internet crowdsourcing for generative design.
18999,1,"An interoperability framework for information integration based on Dublin Core, XML and Z39.50."
